tconst	averageRating	numVotes
tt0114825	4.6	25508
tt14060094	4.8	25464
tt2167202	4.4	25426
tt0104009	4.8	25359
tt0363282	4.9	25234
tt10062556	4.2	25019
tt2515086	4.3	25008
tt0367085	4.5	24898
tt0844760	4.3	24796
tt9419834	4.5	24706
tt0486640	4.5	24451
tt0088206	4.4	24386
tt4439620	4.5	24310
tt0411705	4.7	24306
tt0480271	4.8	24174
tt0102719	4.9	24066
tt9682428	4.7	24055
tt0105128	4.9	23889
tt3595298	4.4	23871
tt0374563	4.6	23826
tt2828996	4.7	23796
tt14088510	4.8	23744
tt1302067	4.6	23704
tt11112808	4.4	23683
tt2375779	4.1	23584
tt6199572	4.7	23577
tt1798632	4.6	23488
tt2974918	4.9	23241
tt1373215	4.5	23205
tt2578802	4.8	23152
tt12783454	4.8	23109
tt0383060	4.4	23086
tt6950476	4.3	23050
tt0467110	4.8	22962
tt0422774	4.3	22841
tt1134854	4.8	22749
tt0115986	4.6	22406
tt0110027	4.5	22376
tt0319931	4.3	22334
tt5970844	4.1	22189
tt5913798	4.1	22106
tt4244162	4.8	22105
tt0489018	4.5	21982
tt1748197	4.4	21885
tt0872230	4.7	21840
tt2309260	4.2	21809
tt1577061	4.3	21639
tt0338763	4.6	21633
tt13029044	4.9	21554
tt0144964	4.6	21487
tt13069986	4.8	21354
tt0131704	4.3	21348
tt9173418	4.7	21125
tt14042066	4.8	21121
tt1179817	4.9	21094
tt13186604	4.7	21033
tt0095889	4.7	20966
tt2784512	4.8	20935
tt1472584	4.6	20820
tt3062074	4.0	20812
tt1433822	4.1	20759
tt1340094	4.7	20705
tt0318081	4.2	20702
tt6745550	4.4	20671
tt1935896	4.7	20647
tt0205271	4.7	20385
tt0393735	4.4	20362
tt1901024	4.6	20331
tt8150814	4.9	20295
tt2112131	4.8	20181
tt9649436	4.3	20092
tt1708532	4.9	20083
tt1053859	4.6	19911
tt9067020	4.7	19816
tt3704538	4.2	19722
tt0134983	4.8	19699
tt0166276	4.8	19417
tt1524575	4.7	19402
tt6915770	4.5	19382
tt1085492	4.6	19308
tt0192731	4.4	19210
tt10230426	4.0	19191
tt0960890	4.1	19087
tt0315824	4.9	18915
tt0249380	4.4	18728
tt10148174	4.5	18539
tt0144814	4.8	18238
tt6394324	4.8	18194
tt3612032	4.1	18002
tt1886493	4.6	17996
tt2752758	4.2	17962
tt0492486	4.6	17865
tt0086361	4.8	17836
tt1392197	4.3	17808
tt15387030	4.8	17800
tt22050754	4.6	17710
tt0120860	4.1	17660
tt0865554	4.9	17634
tt0143808	4.8	17634
tt10600398	4.7	17588
tt2386237	4.9	17586
tt0131646	4.3	17562
tt6774786	4.5	17503
tt6772804	4.4	17492
tt1801552	4.8	17421
tt6494418	4.3	17409
tt1975159	4.8	17375
tt15012366	4.7	17294
tt1878841	4.5	17256
tt4565520	4.8	17202
tt3480796	4.2	17193
tt13634480	4.3	17176
tt2034139	4.0	17139
tt4685762	4.6	17116
tt4019560	4.3	17107
tt5834874	4.6	17021
tt0811106	4.9	17020
tt2124787	4.7	17004
tt0297162	4.6	16963
tt7456312	4.4	16915
tt21307994	4.8	16844
tt0330099	4.9	16838
tt0997047	4.3	16829
tt1087461	4.6	16696
tt0120724	4.9	16652
tt0106453	4.6	16647
tt5059406	4.6	16592
tt1287468	4.4	16457
tt0119718	4.1	16325
tt0196267	4.4	16316
tt8597594	4.2	16211
tt0358349	4.5	16119
tt1911662	4.9	16069
tt0484562	4.8	15929
tt1935897	4.8	15804
tt3838992	4.2	15746
tt11947158	4.4	15743
tt8461224	4.8	15690
tt5103758	4.1	15672
tt0409011	4.8	15665
tt8615822	4.7	15567
tt5689068	4.8	15557
tt7545266	4.7	15477
tt11364772	4.7	15414
tt0961722	4.3	15396
tt12004280	4.8	15356
tt1519461	4.3	15343
tt8066940	4.0	15303
tt0772193	4.8	15280
tt0080391	4.6	15198
tt27785647	4.1	15173
tt0246544	4.7	15152
tt2582500	4.8	15143
tt8907992	4.0	15124
tt0110687	4.5	14937
tt1653690	4.9	14863
tt26926267	4.8	14807
tt0274546	4.9	14770
tt4600952	4.0	14730
tt1300853	4.7	14693
tt0108539	4.8	14671
tt0167456	4.3	14615
tt5539054	4.7	14585
tt6372694	4.2	14543
tt11240506	4.9	14498
tt1320304	4.3	14462
tt1552224	4.6	14449
tt6528290	4.4	14423
tt0326769	4.7	14267
tt1212974	4.5	14227
tt5159414	4.2	14188
tt2193265	4.9	14184
tt0844993	4.7	14157
tt0283632	4.8	14123
tt3899796	4.0	14059
tt26658104	4.7	14055
tt0113010	4.4	14037
tt4876134	4.5	14037
tt4558376	4.9	13982
tt13978306	4.2	13970
tt0461703	4.5	13865
tt0250310	4.7	13846
tt1785635	4.9	13779
tt1576699	4.8	13706
tt10308928	4.6	13704
tt4824308	4.3	13694
tt8195518	4.4	13630
tt0101627	4.5	13514
tt0120786	4.2	13466
tt11950142	4.8	13332
tt0106471	4.7	13303
tt0354623	4.2	13294
tt0162983	4.8	13280
tt0396592	4.4	13138
tt1705952	4.8	13127
tt1142800	4.6	13101
tt0100934	4.5	13091
tt0132910	4.9	12975
tt7209472	4.2	12894
tt0120695	4.8	12815
tt0844671	4.6	12728
tt0482603	4.5	12715
tt0120604	4.1	12701
tt7869070	4.1	12697
tt0389328	4.9	12658
tt1780762	4.8	12556
tt15387058	4.6	12507
tt2070862	4.9	12505
tt3322892	4.6	12504
tt0476958	4.9	12501
tt1319733	4.8	12486
tt2314824	4.4	12478
tt1117581	4.7	12456
tt16437278	4.9	12433
tt0433442	4.7	12422
tt3082898	4.9	12331
tt14145436	4.6	12276
tt13070038	4.7	12274
tt0093278	4.7	12262
tt0462229	4.6	12261
tt6143568	4.5	12244
tt0306734	4.9	12205
tt1231287	4.8	12205
tt1132449	4.8	12183
tt0337636	4.4	12134
tt0790804	4.3	12122
tt4382872	4.1	12116
tt0110329	4.6	12115
tt10303324	4.0	12062
tt9625664	4.0	12042
tt1918734	4.9	12035
tt1756851	4.8	12023
tt14502344	4.0	12019
tt0787505	4.5	11942
tt0092115	4.6	11930
tt14813212	4.5	11917
tt6843812	4.8	11893
tt12592252	4.8	11853
tt27785634	4.7	11841
tt0486578	4.6	11841
tt5498354	4.8	11835
tt8075016	4.8	11817
tt8433210	4.1	11816
tt0156841	4.7	11795
tt1274586	4.5	11692
tt0212235	4.0	11629
tt1913166	4.5	11606
tt0200469	4.1	11606
tt3836512	4.8	11587
tt7394816	4.9	11575
tt12772746	4.1	11566
tt5075662	4.9	11534
tt5215088	4.9	11527
tt0160484	4.8	11463
tt0084814	4.8	11410
tt5862166	4.8	11405
tt0290212	4.7	11356
tt0103003	4.6	11327
tt9026184	4.7	11325
tt3774790	4.4	11325
tt1935302	4.3	11299
tt6003368	4.3	11295
tt0093608	4.8	11287
tt0094321	4.8	11238
tt0308353	4.5	11234
tt4552524	4.8	11223
tt3584496	4.4	11192
tt0410650	4.2	11167
tt10098288	4.3	11131
tt0270707	4.7	11128
tt2933474	4.2	11064
tt7238392	4.6	11057
tt2247692	4.8	11048
tt4559046	4.9	11036
tt1945062	4.8	11033
tt0334965	4.4	10995
tt0428251	4.6	10961
tt1268987	4.9	10942
tt14263856	4.6	10923
tt13322120	4.3	10908
tt0119152	4.7	10904
tt0116671	4.7	10904
tt13235822	4.7	10880
tt1031254	4.5	10830
tt11253090	4.0	10818
tt2178508	4.2	10800
tt1815708	4.7	10796
tt1385912	4.7	10780
tt10023024	4.7	10740
tt0119214	4.8	10734
tt0190524	4.3	10700
tt1407049	4.8	10697
tt0827782	4.5	10682
tt0092534	4.6	10648
tt7638344	4.6	10640
tt0377309	4.9	10624
tt0089200	4.2	10599
tt0463398	4.8	10573
tt3803860	4.3	10534
tt0130236	4.6	10431
tt8400758	4.0	10422
tt11656220	4.6	10405
tt4157728	4.8	10403
tt1391137	4.7	10401
tt0469916	4.4	10385
tt3458254	4.6	10367
tt13452100	4.2	10338
tt13851804	4.0	10318
tt0267248	4.8	10231
tt7838536	4.8	10203
tt2318527	4.9	10175
tt4575328	4.3	10156
tt1190617	4.0	10154
tt0113762	4.4	10127
tt0100475	4.8	10100
tt0109015	4.6	10066
tt11576124	4.2	9995
tt4651410	4.6	9990
tt1930294	4.8	9952
tt1388418	4.9	9949
tt0092548	4.9	9928
tt12108622	4.0	9924
tt2978626	4.5	9919
tt9689696	4.9	9882
tt4054654	4.8	9870
tt0082329	4.9	9837
tt3203620	4.5	9811
tt4971408	4.9	9782
tt7038762	4.4	9782
tt4976192	4.4	9753
tt1091229	4.3	9743
tt7200946	4.8	9714
tt0106557	4.4	9713
tt0451957	4.1	9699
tt8976710	4.5	9696
tt5493944	4.3	9650
tt1436559	4.8	9615
tt4961380	4.6	9609
tt0120757	4.3	9594
tt0193364	4.6	9587
tt9257484	4.7	9537
tt1507563	4.3	9533
tt1870425	4.4	9523
tt5669936	4.1	9486
tt9387250	4.8	9463
tt5325452	4.7	9440
tt5034474	4.7	9436
tt0449471	4.5	9400
tt1368440	4.6	9377
tt15198608	4.3	9376
tt0088512	4.7	9368
tt0119887	4.8	9367
tt0089826	4.8	9343
tt0045826	4.2	9295
tt0106613	4.2	9289
tt28198311	4.6	9285
tt1137470	4.1	9259
tt0976247	4.6	9217
tt4083572	4.3	9203
tt2674430	4.9	9181
tt0780595	4.0	9128
tt1986202	4.0	9075
tt13655328	4.8	9071
tt8435002	4.2	9063
tt0109578	4.9	9062
tt0338852	4.9	9043
tt0364782	4.7	9007
tt2510434	4.9	8981
tt27785637	4.9	8941
tt6218010	4.7	8917
tt0099691	4.7	8913
tt0119484	4.8	8901
tt0437954	4.7	8897
tt1185412	4.6	8895
tt0113500	4.3	8892
tt2714380	4.3	8881
tt0762105	4.7	8873
tt15334488	4.7	8856
tt0109891	4.9	8845
tt4682804	4.9	8829
tt11734264	4.8	8813
tt4786132	4.8	8788
tt0391891	4.6	8781
tt0078350	4.5	8757
tt0468536	4.7	8738
tt1787759	4.8	8727
tt7070818	4.8	8718
tt5542802	4.8	8716
tt9264728	4.4	8712
tt1396221	4.5	8700
tt0255477	4.3	8698
tt2369317	4.9	8679
tt5464234	4.7	8666
tt1204979	4.9	8659
tt1268809	4.7	8635
tt21469794	4.9	8633
tt23036080	4.1	8604
tt27785644	4.9	8572
tt6143850	4.5	8540
tt3774802	4.4	8534
tt0359517	4.5	8531
tt0099654	4.4	8531
tt0109415	4.3	8520
tt0101628	4.1	8519
tt5721088	4.6	8515
tt7615052	4.5	8498
tt2102496	4.4	8494
tt9419976	4.8	8493
tt9728962	4.4	8427
tt27785638	4.9	8406
tt3614530	4.2	8400
tt6222118	4.7	8376
tt11649338	4.7	8356
tt5108476	4.1	8355
tt0144701	4.0	8351
tt1428614	4.3	8323
tt29371874	4.5	8311
tt0166110	4.4	8308
tt0120618	4.5	8307
tt0099399	4.9	8303
tt2193418	4.5	8298
tt0362511	4.6	8297
tt3533916	4.7	8276
tt8698956	4.6	8273
tt1318044	4.3	8267
tt6547170	4.3	8259
tt20782072	4.8	8255
tt0120742	4.7	8249
tt0077533	4.2	8240
tt0272147	4.5	8192
tt0257778	4.6	8191
tt0088001	4.0	8180
tt5476182	4.3	8171
tt0079946	4.0	8162
tt11240348	4.1	8148
tt0235917	4.3	8145
tt0182060	4.3	8143
tt4460800	4.8	8136
tt0358294	4.3	8110
tt27040842	4.3	8108
tt1100119	4.7	8103
tt5474042	4.6	8070
tt7639372	4.2	8064
tt12244822	4.0	8064
tt6083648	4.7	8052
tt17196124	4.3	8045
tt2166214	4.4	8035
tt6563576	4.9	7959
tt8160864	4.1	7950
tt0084945	4.9	7934
tt0106834	4.3	7931
tt13133936	4.9	7923
tt1267299	4.2	7923
tt5037840	4.0	7915
tt0365270	4.5	7907
tt0068615	4.4	7904
tt4578118	4.9	7862
tt10358198	4.3	7857
tt5646136	4.8	7855
tt13141250	4.3	7837
tt16253418	4.6	7818
tt3106120	4.7	7812
tt2962726	4.7	7792
tt0047898	4.1	7776
tt0290332	4.8	7766
tt2145829	4.6	7722
tt7354440	4.7	7720
tt1891884	4.4	7705
tt14158554	4.4	7698
tt0093996	4.7	7696
tt0417395	4.8	7689
tt0085159	4.2	7677
tt0052646	4.5	7665
tt1629440	4.7	7652
tt1352369	4.7	7650
tt0481513	4.0	7638
tt10096842	4.6	7621
tt1723122	4.1	7619
tt11946300	4.7	7592
tt5622412	4.7	7591
tt1678051	4.3	7589
tt23330554	4.6	7572
tt2996684	4.7	7543
tt2597242	4.8	7537
tt1830643	4.4	7532
tt0095409	4.6	7526
tt7205316	4.8	7525
tt2486630	4.3	7525
tt13103340	4.5	7524
tt10899402	4.3	7510
tt3042608	4.5	7507
tt1986953	4.5	7506
tt0772178	4.6	7463
tt6021260	4.0	7455
tt0166195	4.9	7442
tt0109758	4.3	7430
tt2119474	4.7	7428
tt14147224	4.6	7426
tt3692082	4.1	7415
tt0179183	4.5	7406
tt9109306	4.3	7405
tt0887971	4.8	7378
tt1047494	4.5	7373
tt0094792	4.9	7370
tt0099575	4.7	7327
tt8564902	4.1	7294
tt1398428	4.7	7274
tt4706888	4.3	7273
tt2024922	4.7	7243
tt1572306	4.9	7239
tt3758162	4.8	7238
tt0790665	4.8	7227
tt0117768	4.3	7222
tt9605894	4.3	7213
tt0443584	4.7	7212
tt0247444	4.7	7199
tt0119640	4.5	7175
tt1396208	4.3	7163
tt0070122	4.8	7158
tt1116186	4.9	7155
tt1991410	4.7	7154
tt0290747	4.1	7150
tt8631934	4.8	7146
tt0097987	4.4	7134
tt1446072	4.7	7130
tt28654369	4.9	7125
tt0078740	4.5	7113
tt0985025	4.4	7097
tt8718300	4.8	7091
tt1663655	4.0	7089
tt0109723	4.4	7077
tt7978672	4.6	7070
tt0078239	4.2	7057
tt0458471	4.9	7045
tt5737388	4.3	7039
tt4189442	4.7	7030
tt1015474	4.7	7020
tt3397918	4.6	7013
tt9354208	4.2	7010
tt1620449	4.9	7008
tt0102395	4.4	6997
tt2569088	4.9	6990
tt6953974	4.4	6972
tt1407065	4.9	6972
tt7074092	4.4	6949
tt6705162	4.6	6939
tt3159708	4.3	6926
tt0113538	4.7	6911
tt11057594	4.6	6909
tt1877543	4.8	6870
tt10015244	4.0	6863
tt0094678	4.7	6854
tt9695722	4.7	6843
tt5723416	4.9	6843
tt2044801	4.4	6842
tt0433963	4.6	6830
tt0357474	4.6	6812
tt2476154	4.5	6811
tt0484905	4.0	6808
tt3282076	4.5	6793
tt2088869	4.1	6792
tt0085384	4.3	6783
tt7538918	4.5	6779
tt4119278	4.9	6779
tt30215084	4.2	6774
tt1869470	4.7	6754
tt1711018	4.9	6726
tt8613876	4.9	6707
tt4130484	4.8	6687
tt7153488	4.5	6670
tt15174116	4.6	6662
tt2332623	4.3	6662
tt0454224	4.8	6647
tt0087127	4.6	6626
tt12292206	4.3	6626
tt8510324	4.6	6599
tt5153956	4.9	6591
tt0075261	4.9	6566
tt9013340	4.7	6562
tt16085592	4.7	6561
tt2474972	4.7	6559
tt1044418	4.7	6555
tt11944928	4.9	6529
tt6269434	4.4	6528
tt0206588	4.1	6524
tt3081268	4.4	6504
tt0382295	4.8	6474
tt1438534	4.8	6471
tt1735862	4.4	6456
tt1720254	4.8	6451
tt0098193	4.6	6446
tt10207090	4.3	6444
tt0114151	4.4	6442
tt0102202	4.5	6416
tt0112255	4.3	6408
tt0302297	4.7	6406
tt4126340	4.2	6400
tt1781775	4.5	6394
tt0111653	4.8	6393
tt0077247	4.7	6388
tt0080861	4.9	6379
tt0415167	4.2	6355
tt0486708	4.4	6343
tt15387190	4.9	6340
tt1104006	4.7	6336
tt9373688	4.8	6330
tt0406728	4.6	6328
tt22869490	4.7	6312
tt8347960	4.8	6303
tt3905764	4.8	6298
tt0140796	4.5	6287
tt0348529	4.4	6282
tt26861992	4.2	6281
tt28136595	4.0	6257
tt13392012	4.3	6252
tt6182078	4.8	6251
tt0097136	4.5	6245
tt1945044	4.5	6241
tt1266027	4.9	6240
tt0276033	4.3	6234
tt0239641	4.5	6230
tt1227177	4.9	6222
tt6051096	4.7	6222
tt0101988	4.9	6176
tt0837796	4.5	6162
tt5316648	4.0	6159
tt0112438	4.3	6144
tt1107816	4.4	6143
tt8332454	4.8	6141
tt4294052	4.7	6130
tt1458915	4.7	6127
tt3138558	4.8	6115
tt2268419	4.8	6112
tt0089798	4.7	6112
tt14407884	4.6	6110
tt1816608	4.6	6107
tt12441478	4.7	6102
tt0111190	4.6	6099
tt1104836	4.8	6089
tt0251806	4.7	6085
tt0415908	4.7	6081
tt0082559	4.9	6079
tt4693464	4.9	6077
tt14637290	4.7	6068
tt8956324	4.6	6064
tt9465600	4.5	6054
tt0316768	4.2	6013
tt9173154	4.7	6007
tt0487928	4.8	6006
tt10230404	4.4	6004
tt0373416	4.4	5989
tt15426294	4.9	5987
tt0362153	4.2	5980
tt0118663	4.7	5971
tt3687398	4.7	5968
tt0418131	4.5	5962
tt0078856	4.7	5959
tt2234429	4.7	5912
tt4328094	4.1	5912
tt1907779	4.5	5907
tt0119889	4.3	5892
tt2481496	4.9	5882
tt1242618	4.6	5881
tt11815960	4.9	5878
tt9082020	4.7	5873
tt21094994	4.6	5865
tt4058012	4.9	5859
tt20202136	4.7	5850
tt0080603	4.8	5848
tt8380776	4.7	5844
tt3603808	4.7	5833
tt1707391	4.6	5828
tt2041510	4.8	5823
tt7646322	4.3	5822
tt13468602	4.6	5813
tt0497329	4.5	5800
tt13624900	4.9	5793
tt0052969	4.1	5788
tt1214983	4.7	5786
tt2044729	4.6	5781
tt12476270	4.3	5769
tt11263022	4.5	5752
tt1418712	4.9	5744
tt1876547	4.0	5743
tt0283160	4.4	5741
tt12223548	4.4	5737
tt1148200	4.1	5737
tt3567666	4.8	5736
tt12735282	4.2	5728
tt2560792	4.1	5713
tt0093091	4.6	5711
tt11229134	4.0	5710
tt0330691	4.9	5709
tt1627924	4.8	5691
tt0172627	4.9	5690
tt1615091	4.9	5680
tt0088103	4.9	5680
tt0110064	4.7	5679
tt1327701	4.6	5673
tt0075989	4.3	5666
tt4264426	4.9	5664
tt0406706	4.7	5649
tt0054462	4.8	5640
tt0115676	4.8	5626
tt3311988	4.8	5613
tt0384833	4.7	5612
tt6910678	4.9	5611
tt1618435	4.8	5605
tt0096511	4.9	5604
tt27304026	4.6	5602
tt1488163	4.9	5597
tt3433074	4.2	5596
tt0865907	4.7	5591
tt0435437	4.8	5586
tt2615584	4.9	5567
tt0920462	4.7	5567
tt7288408	4.8	5562
tt9274670	4.7	5561
tt7576192	4.5	5556
tt0458438	4.1	5553
tt1129441	4.2	5542
tt5974030	4.4	5540
tt0247303	4.7	5535
tt0069005	4.1	5534
tt2201548	4.8	5526
tt5060166	4.3	5525
tt1037011	4.2	5523
tt1565064	4.6	5522
tt6572702	4.8	5515
tt0115885	4.3	5479
tt9472532	4.7	5468
tt6895284	4.6	5460
tt5612742	4.2	5455
tt0101326	4.0	5450
tt0472602	4.3	5443
tt1717715	4.9	5438
tt0357585	4.7	5436
tt6264148	4.0	5431
tt0385560	4.1	5428
tt0110913	4.6	5416
tt0448179	4.5	5399
tt3290276	4.3	5390
tt2114504	4.2	5390
tt2091325	4.5	5389
tt1204883	4.6	5386
tt0098502	4.3	5384
tt0085868	4.9	5381
tt0076191	4.3	5381
tt3138376	4.7	5375
tt4076760	4.5	5355
tt10083174	4.3	5338
tt6217804	4.0	5330
tt0477072	4.3	5327
tt4906960	4.9	5319
tt0349889	4.9	5317
tt1640202	4.5	5316
tt0141907	4.5	5302
tt0100053	4.9	5299
tt3627704	4.9	5292
tt5505316	4.1	5285
tt0082467	4.8	5282
tt0377100	4.0	5278
tt0080464	4.7	5277
tt2948160	4.3	5274
tt1662293	4.4	5273
tt8241876	4.5	5272
tt0800328	4.4	5269
tt15978956	4.9	5266
tt0120107	4.9	5265
tt6418996	4.8	5262
tt2967008	4.6	5261
tt0995845	4.5	5260
tt0214529	4.5	5254
tt12358104	4.3	5248
tt4126568	4.2	5248
tt15791630	4.5	5236
tt1299653	4.7	5227
tt5562652	4.6	5223
tt5834854	4.5	5223
tt7576194	4.5	5218
tt1559033	4.5	5211
tt0083033	4.6	5205
tt4687276	4.0	5189
tt12971924	4.2	5188
tt14967618	4.5	5174
tt14686544	4.5	5173
tt7054636	4.7	5158
tt0214641	4.5	5156
tt10772142	4.8	5152
tt5170810	4.6	5152
tt1682940	4.3	5148
tt0970462	4.8	5148
tt5157456	4.6	5127
tt7576198	4.7	5125
tt1360767	4.9	5124
tt4003066	4.6	5115
tt5691024	4.0	5114
tt1784589	4.3	5113
tt5586362	4.4	5110
tt1586261	4.3	5105
tt0381682	4.4	5100
tt15391770	4.3	5097
tt0448172	4.5	5092
tt1674417	4.8	5087
tt5580536	4.0	5082
tt0091981	4.7	5075
tt0324532	4.7	5065
tt1533084	4.1	5064
tt0488539	4.0	5060
tt0284674	4.4	5053
tt12550376	4.4	5040
