tconst	averageRating	numVotes
tt1107859	3.8	4913
tt0203425	3.7	4864
tt4743226	3.2	4852
tt0364376	3.4	4832
tt1566154	3.6	4825
tt0756703	3.0	4824
tt0119576	3.0	4808
tt0411806	3.3	4800
tt1659216	3.4	4799
tt0120974	3.7	4766
tt1299440	3.4	4760
tt0825283	3.6	4720
tt10047958	3.6	4704
tt7014430	3.8	4692
tt0073043	3.3	4687
tt9248934	3.7	4686
tt8722252	3.8	4684
tt5323298	3.6	4672
tt13259610	3.9	4633
tt1451763	3.6	4633
tt8610036	3.8	4620
tt7959500	3.7	4619
tt5265980	3.7	4618
tt1038685	3.1	4618
tt3499424	3.0	4617
tt0076809	3.7	4609
tt1764366	3.2	4579
tt8130518	3.7	4573
tt1594917	3.4	4567
tt0422779	3.7	4560
tt12311866	3.8	4543
tt18394428	3.3	4510
tt0056405	3.6	4498
tt8809652	3.7	4494
tt2935390	3.6	4486
tt4269310	3.5	4484
tt0451284	3.2	4478
tt14656632	3.7	4457
tt8955940	3.6	4454
tt0092532	3.2	4439
tt14403632	3.6	4436
tt0106257	3.0	4434
tt0106521	3.6	4427
tt0052846	3.7	4422
tt0403935	3.4	4421
tt0783518	3.4	4413
tt13439744	3.4	4396
tt7642500	3.6	4393
tt0084316	3.7	4376
tt1718158	3.9	4364
tt8569206	3.8	4363
tt0845088	3.6	4359
tt0329824	3.8	4355
tt1604560	3.4	4313
tt3093522	3.7	4313
tt10126136	3.9	4307
tt1320296	3.9	4299
tt5656994	3.5	4299
tt2268573	3.5	4297
tt0161634	3.7	4294
tt0284767	3.3	4281
tt1018817	3.7	4276
tt2246549	3.2	4275
tt4898564	3.6	4249
tt10319486	3.8	4240
tt4556370	3.9	4233
tt7052270	3.3	4226
tt4351684	3.8	4226
tt11027288	3.7	4203
tt1988781	3.1	4200
tt13332610	3.0	4197
tt1615075	3.9	4167
tt8361196	3.3	4158
tt0708772	3.3	4136
tt21326658	3.5	4132
tt1523267	3.9	4125
tt12839816	3.6	4118
tt4937114	3.1	4117
tt12163074	3.1	4109
tt10247678	3.2	4091
tt1281973	3.6	4090
tt0443450	3.8	4082
tt20414228	3.5	4059
tt3526286	3.1	4041
tt0114188	3.4	4040
tt0052169	3.9	4032
tt1241330	3.7	4021
tt2062661	3.6	4020
tt0209264	3.7	4013
tt7535666	3.6	4003
tt0410332	3.0	3998
tt13651858	3.8	3992
tt4966046	3.7	3984
tt6117702	3.4	3974
tt4205718	3.5	3972
tt11176322	3.9	3972
tt1560954	3.8	3969
tt11350284	3.8	3963
tt0424873	3.0	3961
tt4497416	3.2	3960
tt26258488	3.6	3959
tt0262153	3.8	3954
tt7052244	3.3	3951
tt0049092	3.7	3942
tt4029412	3.5	3926
tt0489244	3.1	3921
tt2130142	3.1	3913
tt0053337	3.9	3912
tt3398252	3.5	3895
tt12810902	3.3	3892
tt0115471	3.8	3882
tt0110982	3.8	3854
tt1745672	3.6	3849
tt2803940	3.6	3834
tt5059782	3.7	3831
tt1696192	3.8	3829
tt8655738	3.4	3815
tt6982794	3.2	3809
tt2854394	3.3	3807
tt0120380	3.9	3798
tt21045742	3.9	3796
tt0412467	3.5	3796
tt0118577	3.5	3795
tt1986857	3.8	3784
tt3671086	3.6	3772
tt0368668	3.3	3756
tt2040578	3.0	3745
tt7979492	3.7	3738
tt2034176	3.8	3737
tt0239496	3.6	3721
tt4875960	3.6	3712
tt4985848	3.0	3711
tt5717194	3.4	3699
tt0120598	3.2	3687
tt2226666	3.1	3669
tt0113074	3.9	3653
tt1680138	3.0	3650
tt1785669	3.3	3635
tt0081027	3.1	3632
tt5702566	3.0	3630
tt5344794	3.0	3629
tt3016748	3.6	3616
tt5679554	3.2	3609
tt4114762	3.7	3600
tt4450100	3.8	3600
tt0464320	3.9	3593
tt1107812	3.1	3581
tt2117905	3.6	3577
tt4262516	3.3	3574
tt3499458	3.6	3574
tt1491299	3.2	3572
tt0829424	3.9	3565
tt0182996	3.8	3561
tt6973386	3.9	3535
tt0833476	3.7	3526
tt3894312	3.7	3520
tt12483708	3.6	3517
tt1780983	3.6	3516
tt8196692	3.4	3515
tt8018008	3.6	3514
tt8997134	3.9	3489
tt0080771	3.7	3487
tt1920846	3.5	3487
tt2364842	3.2	3466
tt0098331	3.5	3457
tt17081088	3.4	3451
tt0380277	3.8	3446
tt7701808	3.9	3443
tt10920190	3.4	3436
tt2980152	3.8	3417
tt1637976	3.7	3415
tt14719276	3.2	3412
tt1174041	3.4	3411
tt0054768	3.4	3390
tt2492344	3.4	3388
tt0055294	3.8	3388
tt0470993	3.8	3387
tt1075746	3.3	3386
tt2600742	3.3	3381
tt2236182	3.6	3373
tt0054240	3.0	3371
tt1935929	3.7	3368
tt4940336	3.5	3351
tt0493404	3.5	3350
tt12636872	3.2	3349
tt1629439	3.5	3342
tt9256918	3.9	3341
tt1191971	3.7	3329
tt10240612	3.7	3325
tt0077199	3.7	3324
tt5154466	3.8	3321
tt0161970	3.4	3321
tt7286836	3.7	3318
tt0888280	3.5	3318
tt0768222	3.8	3306
tt0279730	3.4	3292
tt1286163	3.9	3282
tt11426546	3.4	3275
tt0119781	3.7	3267
tt0203940	3.9	3262
tt11161374	3.7	3260
tt0095334	3.4	3257
tt0058208	3.3	3245
tt6170506	3.6	3239
tt0122961	3.8	3238
tt11276598	3.7	3235
tt0103617	3.8	3214
tt2069935	3.7	3212
tt0283043	3.3	3195
tt13432484	3.3	3184
tt6710826	3.9	3181
tt4675030	3.7	3173
tt1830786	3.0	3170
tt1403862	3.5	3167
tt1276107	3.9	3166
tt2313189	3.7	3166
tt1684555	3.6	3153
tt2609218	3.9	3151
tt1684927	3.7	3144
tt0104449	3.9	3143
tt11867666	3.9	3135
tt7133754	3.7	3126
tt4662396	3.8	3123
tt0845955	3.1	3123
tt1431191	3.8	3113
tt1686018	3.6	3108
tt0195366	3.7	3099
tt9144672	3.0	3098
tt1202222	3.5	3098
tt8479346	3.1	3092
tt12757372	3.1	3077
tt1912996	3.2	3074
tt5431600	3.4	3055
tt1993391	3.6	3053
tt0840304	3.2	3045
tt3307726	3.1	3038
tt8228316	3.4	3030
tt1500570	3.5	3025
tt22099068	3.3	3025
tt16446556	3.8	3024
tt2396436	3.9	3023
tt1172060	3.5	3022
tt8485548	3.3	3020
tt2281069	3.5	3012
tt12519802	3.2	3011
tt0085183	3.3	3010
tt4205896	3.8	3005
tt0057859	3.0	3002
tt5340882	3.4	2998
tt0263728	3.9	2997
tt0323808	3.8	2992
tt11814826	3.5	2990
tt14174168	3.9	2986
tt4141368	3.0	2984
tt1038072	3.4	2983
tt0116341	3.6	2975
tt2357489	3.4	2968
tt13067292	3.5	2967
tt4557208	3.7	2964
tt3307774	3.7	2961
tt1024724	3.9	2945
tt1545986	3.1	2934
tt0106913	3.5	2932
tt1129381	3.9	2923
tt0822833	3.9	2923
tt0936471	3.8	2921
tt7512492	3.9	2917
tt9495690	3.3	2916
tt0047127	3.7	2913
tt5258074	3.1	2911
tt1522846	3.3	2902
tt7588752	3.9	2902
tt22227040	3.5	2897
tt0087700	3.8	2894
tt3486392	3.8	2891
tt1179067	3.0	2888
tt4467202	3.6	2881
tt11612890	3.9	2868
tt6053472	3.7	2862
tt0114467	3.0	2850
tt21391242	3.8	2848
tt1289437	3.9	2847
tt0189047	3.7	2841
tt13617604	3.2	2837
tt0064048	3.1	2836
tt7265634	3.6	2836
tt0081857	3.6	2833
tt13545522	3.9	2832
tt2446502	3.5	2829
tt23063732	3.7	2817
tt9126944	3.9	2813
tt1454730	3.2	2813
tt0449040	3.2	2808
tt3598222	3.7	2802
tt0247911	3.1	2796
tt13528822	3.4	2787
tt15891396	3.4	2786
tt15353450	3.6	2784
tt12283738	3.0	2783
tt8489384	3.5	2777
tt13904644	3.1	2776
tt6684976	3.6	2768
tt3488056	3.5	2765
tt0222355	3.2	2764
tt1560950	3.0	2750
tt4145324	3.4	2750
tt3350996	3.6	2750
tt27682129	3.7	2750
tt8482492	3.2	2744
tt0059878	3.7	2743
tt3367686	3.4	2742
tt7875948	3.4	2739
tt0025465	3.7	2739
tt14849038	3.7	2731
tt1286883	3.2	2729
tt1133995	3.2	2727
tt4416518	3.4	2727
tt25869142	3.8	2722
tt4743562	3.6	2716
tt8910530	3.2	2715
tt0052378	3.9	2713
tt1478325	3.1	2713
tt0156843	3.6	2710
tt8370274	3.8	2704
tt0103927	3.4	2703
tt0090771	3.8	2701
tt6175486	3.7	2693
tt6422938	3.8	2687
tt2736932	3.1	2685
tt0226919	3.4	2673
tt1205071	3.8	2671
tt0099978	3.5	2671
tt14398312	3.9	2668
tt1821879	3.3	2661
tt0044406	3.7	2661
tt13893190	3.3	2661
tt15305648	3.0	2651
tt1716753	3.6	2642
tt0756654	3.3	2641
tt2226321	3.5	2640
tt0093516	3.5	2640
tt7263040	3.2	2639
tt7813294	3.3	2638
tt0138797	3.3	2635
tt0858411	3.1	2635
tt0376717	3.0	2624
tt0047149	3.5	2623
tt0431340	3.9	2616
tt0054691	3.6	2614
tt15331186	3.1	2612
tt9534808	3.5	2610
tt10553210	3.8	2609
tt11581264	3.8	2608
tt0104837	3.5	2606
tt1679180	3.9	2602
tt1827354	3.8	2594
tt11199310	3.8	2593
tt6089700	3.6	2589
tt1884318	3.5	2589
tt12774526	3.5	2578
tt1791681	3.8	2578
tt0452668	3.2	2577
tt0171768	3.4	2574
tt1187047	3.7	2573
tt4227282	3.4	2572
tt2181298	3.4	2565
tt0157171	3.8	2563
tt13496236	3.4	2553
tt8170298	3.6	2552
tt7642878	3.7	2551
tt0425743	3.5	2544
tt5581752	3.9	2543
tt0118912	3.7	2539
tt7820846	3.3	2536
tt1733578	3.8	2531
tt0099030	3.0	2526
tt15302290	3.7	2523
tt5435072	3.9	2520
tt27648380	3.6	2512
tt16986596	3.7	2507
tt1548628	3.8	2500
tt3743362	3.5	2495
tt6271432	3.2	2491
tt0362942	3.3	2490
tt0078937	3.5	2490
tt10771904	3.3	2488
tt5768992	3.3	2482
tt0077189	3.7	2476
tt0469683	3.7	2471
tt0487037	3.6	2467
tt2369041	3.8	2466
tt3043630	3.3	2463
tt0906788	3.7	2462
tt5152640	3.9	2460
tt2083701	3.2	2456
tt2379386	3.0	2454
tt0479199	3.9	2451
tt6243370	3.0	2450
tt1319598	3.7	2446
tt3552892	3.8	2443
tt2396701	3.8	2443
tt0185065	3.0	2440
tt9778170	3.9	2438
tt8064418	3.0	2434
tt3013528	3.9	2431
tt4511566	3.3	2431
tt1740718	3.2	2431
tt1436432	3.0	2431
tt0120627	3.2	2429
tt7624840	3.8	2428
tt0371920	3.1	2428
tt3343868	3.2	2427
tt1046245	3.0	2421
tt2199251	3.8	2419
tt5759590	3.1	2419
tt3242756	3.2	2409
tt3374816	3.8	2408
tt3848938	3.7	2404
tt0300922	3.3	2395
tt2905674	3.1	2395
tt0095241	3.5	2393
tt0251448	3.7	2387
tt8464364	3.3	2386
tt14292086	3.7	2382
tt4060544	3.7	2377
tt0300657	3.8	2375
tt6360872	3.8	2372
tt3923004	3.7	2360
tt0450326	3.5	2355
tt7754540	3.4	2353
tt2268433	3.6	2347
tt0106123	3.9	2345
tt5161376	3.9	2344
tt1737565	3.1	2342
tt4907206	3.3	2339
tt1047449	3.4	2339
tt0493417	3.6	2330
tt1836212	3.9	2329
tt11924476	3.7	2328
tt0051993	3.5	2318
tt10165918	3.4	2313
tt7138894	3.6	2313
tt7130192	3.3	2312
tt1087856	3.3	2305
tt0279695	3.2	2303
tt0405977	3.2	2302
tt0257510	3.8	2300
tt15438542	3.7	2300
tt4733278	3.6	2299
tt1702009	3.0	2295
tt5470222	3.2	2292
tt0060168	3.8	2291
tt1124396	3.0	2287
tt0067017	3.5	2285
tt8972556	3.5	2284
tt1265621	3.1	2279
tt0923824	3.8	2278
tt0112634	3.7	2277
tt2113792	3.8	2271
tt11696276	3.7	2266
tt4949290	3.7	2265
tt1453409	3.2	2264
tt10957044	3.6	2263
tt1715368	3.1	2260
tt2180571	3.7	2256
tt0084796	3.7	2255
tt1095213	3.3	2249
tt13117446	3.3	2245
tt9101540	3.6	2240
tt12058582	3.6	2236
tt7250358	3.8	2233
tt23474462	3.1	2230
tt14668224	3.0	2230
tt10509906	3.8	2228
tt1093906	3.2	2227
tt20864606	3.4	2227
tt0858437	3.7	2226
tt1410205	3.2	2226
tt4669278	3.5	2226
tt5944812	3.5	2221
tt13157970	3.0	2220
tt2756412	3.4	2216
tt0457270	3.2	2216
tt0491764	3.6	2213
tt14265992	3.8	2212
tt3551400	3.9	2211
tt1131728	3.9	2207
tt26180470	3.1	2207
tt0093582	3.9	2202
tt8671462	3.1	2202
tt4480398	3.8	2200
tt4175888	3.5	2200
tt1203517	3.6	2197
tt10515340	3.2	2194
tt0074434	3.7	2192
tt1637728	3.8	2190
tt14565414	3.8	2190
tt0284445	3.4	2190
tt0462359	3.0	2189
tt12830948	3.7	2188
tt2041331	3.4	2188
tt5033000	3.6	2182
tt21435436	3.8	2178
tt1522835	3.4	2177
tt1704614	3.4	2173
tt0896585	3.3	2166
tt1323946	3.7	2164
tt0168355	3.7	2164
tt0077300	3.2	2159
tt1879012	3.1	2157
tt2304517	3.1	2155
tt3558642	3.6	2154
tt8318702	3.8	2152
tt0221905	3.0	2151
tt0080596	3.5	2151
tt8638524	3.5	2149
tt28504311	3.6	2149
tt2240312	3.3	2145
tt32919055	3.7	2143
tt1381004	3.6	2141
tt22071840	3.9	2140
tt3261302	3.6	2140
tt4472596	3.6	2139
tt2359137	3.5	2132
tt13131610	3.3	2128
tt18989976	3.9	2128
tt0085518	3.8	2124
tt31115432	3.0	2124
tt7900528	3.6	2123
tt1331329	3.8	2122
tt1016090	3.8	2122
tt0139465	3.9	2121
tt6143782	3.9	2121
tt1821877	3.2	2120
tt0093873	3.8	2119
tt1667418	3.1	2119
tt0171725	3.4	2116
tt15262370	3.1	2113
tt0872190	3.4	2112
tt3894404	3.8	2109
tt0113199	3.8	2106
tt9365800	3.3	2104
tt1235837	3.6	2103
tt0060558	3.4	2103
tt7124092	3.8	2102
tt3187378	3.2	2098
tt1274273	3.8	2095
tt0049615	3.6	2094
tt1351784	3.6	2092
tt7973916	3.4	2089
tt0115834	3.1	2089
tt33255522	3.0	2085
tt6849726	3.1	2084
tt4028134	3.4	2081
tt0113948	3.8	2081
tt8387464	3.6	2080
tt4475992	3.3	2080
tt0045609	3.9	2078
tt2510874	3.4	2077
tt15670222	3.2	2077
tt13694706	3.5	2071
tt0265944	3.5	2069
tt7588822	3.8	2067
tt0048682	3.4	2065
tt0331488	3.3	2063
tt0086141	3.7	2062
tt1080926	3.8	2062
tt0371572	3.8	2056
tt9719452	3.6	2055
tt7369550	3.9	2054
tt1520496	3.7	2052
tt20674378	3.1	2052
tt0056961	3.2	2051
tt16606580	3.1	2050
tt0050414	3.8	2049
tt1797346	3.9	2048
tt2544074	3.8	2045
tt3472714	3.8	2041
tt12870980	3.8	2040
tt0365653	3.4	2039
tt1105170	3.1	2039
tt0485857	3.4	2033
tt26763276	3.7	2027
tt22805590	3.1	2027
tt6678874	3.3	2025
tt7043534	3.1	2023
tt0479948	3.9	2017
tt0489486	3.9	2016
tt26179532	3.0	2015
tt23556408	3.3	2015
tt1876349	3.0	2013
tt5045592	3.9	2009
tt1362103	3.9	2009
tt0264429	3.7	2004
tt1027683	3.8	2003
tt0288243	3.5	2001
tt1693679	3.3	2001
tt0430334	3.7	2001
tt8712750	3.9	1999
tt2333508	3.5	1998
tt0050957	3.8	1998
tt4888982	3.6	1996
tt2187444	3.9	1994
tt2978716	3.5	1992
tt1391579	3.2	1992
tt1728976	3.1	1990
tt1548635	3.6	1989
tt0089665	3.8	1989
tt0398378	3.6	1985
tt0085935	3.9	1981
tt3723790	3.6	1980
tt0076649	3.7	1977
tt0262571	3.9	1975
tt0078089	3.8	1974
tt4031126	3.5	1970
tt9610354	3.6	1970
tt0463960	3.3	1968
tt15397918	3.2	1964
tt0216746	3.7	1963
tt0035009	3.5	1962
tt0240380	3.1	1962
tt0460798	3.4	1961
tt1483821	3.7	1952
tt3120960	3.9	1951
tt0059887	3.8	1949
tt2942416	3.3	1948
tt1062161	3.2	1948
tt4306526	3.6	1947
tt0213802	3.2	1947
tt2991532	3.6	1947
tt3393070	3.3	1945
tt2445568	3.7	1942
tt12867504	3.0	1942
tt0067123	3.6	1940
tt6833470	3.0	1940
tt0156706	3.6	1939
tt0385351	3.1	1938
tt1847054	3.4	1936
tt7275822	3.8	1936
tt0484207	3.5	1935
tt0758762	3.6	1932
tt13281312	3.0	1931
tt9537532	3.7	1927
tt1830924	3.2	1925
tt0108169	3.8	1924
tt1261356	3.3	1924
tt0109275	3.3	1922
tt33132002	3.9	1919
tt0402294	3.8	1918
tt11493006	3.5	1917
tt0051134	3.3	1915
tt2278870	3.6	1914
tt3165632	3.3	1911
tt4500734	3.8	1910
tt1400515	3.5	1908
tt0028174	3.4	1908
tt3977848	3.6	1908
tt14538850	3.9	1907
tt0811124	3.8	1906
tt0105819	3.9	1905
tt6479178	3.5	1903
tt2252552	3.6	1897
tt0433883	3.3	1896
tt8028600	3.2	1895
tt0100975	3.4	1889
tt8954990	3.2	1889
tt3899262	3.5	1887
tt6816388	3.8	1886
tt1664664	3.3	1886
tt0419373	3.7	1885
tt11266868	3.5	1884
tt4271730	3.7	1883
tt3810602	3.4	1882
tt13924926	3.8	1882
tt0250613	3.4	1881
tt1272025	3.7	1876
tt1504443	3.4	1875
tt7580994	3.7	1875
tt0488164	3.0	1875
tt2090629	3.5	1874
tt3102206	3.3	1872
tt5325684	3.4	1872
tt0096786	3.3	1870
tt0082213	3.6	1868
tt5194048	3.5	1867
tt0089109	3.7	1867
