tconst	averageRating	numVotes
tt0119528	6.9	339442
tt0386588	6.6	338378
tt0413267	6.1	338136
tt2004420	6.3	333439
tt0944835	6.5	333004
tt0103644	6.4	331545
tt0109040	6.9	331068
tt0399201	6.8	330643
tt3110958	6.4	327631
tt7991608	6.3	326917
tt0489099	6.1	326846
tt1397280	6.2	326166
tt1764651	6.6	325128
tt0293662	6.8	325096
tt0838283	6.9	324162
tt0118880	6.9	324059
tt1152836	6.9	322950
tt1598778	6.8	319295
tt1253863	6.2	319285
tt2316204	6.4	318787
tt1194173	6.6	318549
tt9114286	6.7	316137
tt1013752	6.5	316068
tt4123430	6.5	313617
tt1478338	6.8	312902
tt0808151	6.7	312822
tt7349950	6.5	310509
tt0473075	6.5	307351
tt0463985	6.1	305860
tt1735898	6.1	305140
tt3402236	6.5	302751
tt1213663	6.9	301703
tt0258000	6.8	301280
tt0438097	6.8	301060
tt0463854	6.9	298645
tt0450385	6.8	298597
tt0187078	6.5	298520
tt0112442	6.8	298064
tt0212985	6.8	297992
tt0196229	6.5	297950
tt1340138	6.3	295984
tt2302755	6.5	295535
tt0170016	6.3	295380
tt6139732	6.9	294996
tt0348150	6.1	293164
tt0120804	6.6	293155
tt1386588	6.6	293089
tt0175142	6.3	292519
tt0185937	6.5	292427
tt7975244	6.7	292081
tt1650554	6.5	291532
tt0290002	6.3	290414
tt0338526	6.1	290039
tt0259711	6.9	289232
tt0401729	6.6	289169
tt1922777	6.8	287730
tt0195714	6.7	286681
tt0955308	6.6	286299
tt1375670	6.0	284355
tt0803096	6.7	284067
tt4046784	6.3	284059
tt1077368	6.2	283682
tt10954984	6.8	283352
tt6823368	6.6	283048
tt0368447	6.6	282557
tt0795421	6.5	281881
tt6443346	6.2	281315
tt0432348	6.6	281008
tt0251127	6.5	279504
tt2381941	6.6	279330
tt2024469	6.9	278748
tt3235888	6.8	276963
tt0102057	6.8	276681
tt0172156	6.6	275623
tt0118583	6.2	274065
tt0252866	6.4	273594
tt1823672	6.8	273103
tt6105098	6.8	271732
tt0364725	6.7	271188
tt1401152	6.8	270928
tt0429493	6.7	270799
tt1564367	6.4	270589
tt8936646	6.8	269806
tt1092026	6.9	269464
tt0478087	6.8	269226
tt1080016	6.9	268917
tt1386703	6.2	268808
tt7713068	6.1	268796
tt1464335	6.3	268651
tt0243155	6.8	267804
tt0479884	6.9	266933
tt2293640	6.4	266037
tt1601913	6.7	265778
tt2935510	6.5	264267
tt0844471	6.9	263873
tt2126355	6.1	261113
tt1211956	6.7	260278
tt5442430	6.6	260226
tt0486822	6.8	260221
tt1179904	6.3	259862
tt2704998	6.9	259805
tt2908446	6.2	259080
tt1243957	6.0	259051
tt4630562	6.6	258241
tt1731141	6.6	257011
tt0163978	6.6	256986
tt0465234	6.5	256967
tt0250494	6.5	255621
tt0978764	6.1	254614
tt0183505	6.6	254349
tt5109784	6.6	254078
tt1436562	6.9	253801
tt0112697	6.9	253214
tt2321549	6.8	252725
tt0479952	6.6	252209
tt0145660	6.7	252120
tt0448011	6.2	250958
tt1959563	6.9	250799
tt5034838	6.3	250028
tt1289401	6.8	249926
tt2229499	6.5	248972
tt1464540	6.1	248027
tt1424381	6.4	247812
tt0117509	6.7	247742
tt0116996	6.4	247511
tt0384537	6.5	247501
tt1649418	6.5	247303
tt5164214	6.3	246519
tt1411238	6.2	246472
tt1210819	6.4	246308
tt1588173	6.8	246124
tt4196776	6.6	245700
tt0338348	6.6	245349
tt0296572	6.6	244744
tt0265208	6.7	244078
tt0266915	6.7	243636
tt0430922	6.8	243295
tt1234721	6.1	241620
tt6806448	6.5	241220
tt2209764	6.2	240452
tt1599348	6.7	239952
tt2334879	6.3	239302
tt0187738	6.7	239168
tt2637276	6.3	239109
tt2463208	6.7	238469
tt10954600	6.0	238323
tt0142342	6.4	238149
tt1636826	6.7	238061
tt0112281	6.4	236922
tt0117998	6.5	236722
tt1972591	6.7	236005
tt0409847	6.0	234644
tt0212346	6.3	234504
tt0079501	6.8	233750
tt9777666	6.6	233291
tt0397892	6.8	233258
tt1142988	6.4	232771
tt1980209	6.4	232770
tt0128853	6.7	232723
tt2404435	6.9	232182
tt0305224	6.3	231192
tt0246460	6.1	231135
tt0425061	6.5	230607
tt1219827	6.3	230356
tt0089927	6.9	230233
tt1365519	6.3	230206
tt0097428	6.6	229040
tt0758752	6.7	228999
tt1667889	6.5	228878
tt0892791	6.3	228775
tt0499448	6.5	228217
tt1272878	6.7	228122
tt0356150	6.6	226233
tt1605630	6.7	226038
tt0207201	6.5	225875
tt0295178	6.2	225615
tt7846844	6.6	225445
tt1216475	6.2	225147
tt1321870	6.7	224167
tt0337563	6.3	223437
tt0339291	6.8	223266
tt2709768	6.5	221337
tt0452608	6.4	221067
tt0439572	6.6	220788
tt1127180	6.6	220387
tt0974661	6.4	219810
tt2316411	6.9	219770
tt0328828	6.3	219671
tt1428538	6.1	218874
tt1489889	6.3	218811
tt0388482	6.3	217924
tt0117705	6.5	217203
tt2234155	6.3	217202
tt0870154	6.6	216451
tt1078912	6.0	216149
tt0489270	6.2	216030
tt1623205	6.3	215462
tt0084602	6.8	214783
tt0481369	6.4	214541
tt1700841	6.1	214210
tt0120082	6.3	213862
tt3741700	6.0	213740
tt0114898	6.3	213607
tt0118571	6.5	213438
tt12747748	6.4	213425
tt1013743	6.3	212657
tt0318627	6.1	212439
tt0363988	6.5	212169
tt0829150	6.2	211784
tt0143145	6.4	211748
tt0102798	6.9	211489
tt0401855	6.7	211235
tt2406566	6.7	210310
tt1155076	6.2	210194
tt0371724	6.7	210155
tt1111422	6.4	210031
tt7144666	6.9	210023
tt0477080	6.8	210016
tt1462764	6.5	208681
tt1560220	6.7	208603
tt0139134	6.8	208354
tt0993842	6.7	208315
tt0432021	6.2	207717
tt1606389	6.8	207120
tt3569230	6.9	206908
tt2446042	6.0	206693
tt0120347	6.5	206548
tt0114148	6.7	206099
tt0985694	6.6	205357
tt3766354	6.7	205224
tt2873282	6.6	204433
tt5519340	6.3	203581
tt0415306	6.6	203323
tt0366548	6.4	202904
tt2557490	6.1	202050
tt1277953	6.8	201974
tt3631112	6.5	201966
tt0307453	6.0	201837
tt1288558	6.5	201355
tt0119081	6.6	200921
tt8106534	6.1	200711
tt0120746	6.8	200441
tt0142688	6.7	200333
tt2239822	6.4	199845
tt4520988	6.8	199736
tt2333784	6.1	198567
tt0398165	6.4	198522
tt1488555	6.3	198392
tt0385752	6.1	198281
tt0244244	6.5	198096
tt0106697	6.7	197396
tt1136617	6.7	197246
tt6450804	6.2	197079
tt10293406	6.8	196719
tt1059786	6.6	196545
tt0448694	6.6	196069
tt1596350	6.3	195454
tt3104988	6.9	195342
tt1355683	6.8	194907
tt1596365	6.4	194394
tt1229340	6.3	194295
tt7657566	6.3	194054
tt0108160	6.8	193610
tt0120647	6.2	193551
tt2023587	6.2	193338
tt1964418	6.4	193315
tt1661199	6.9	193292
tt0293429	6.0	193198
tt4701182	6.7	192644
tt1935859	6.7	192408
tt0327084	6.7	192305
tt3062096	6.2	192184
tt0389722	6.6	191758
tt2226417	6.6	191686
tt7798634	6.9	191476
tt13560574	6.5	191188
tt0918940	6.2	190956
tt0387808	6.5	190148
tt1033643	6.1	189726
tt2231461	6.1	189039
tt1231587	6.4	188769
tt0145681	6.7	188513
tt7556122	6.7	187337
tt2170439	6.3	186768
tt0100403	6.3	186751
tt1226229	6.3	186628
tt0293564	6.2	186620
tt5884052	6.5	186397
tt0454841	6.4	186118
tt0309593	6.2	186078
tt0478304	6.8	185663
tt0089880	6.5	185463
tt1502397	6.5	184804
tt1001508	6.4	184477
tt0101272	6.9	183471
tt1007028	6.5	183250
tt0389790	6.1	183207
tt0087182	6.3	183064
tt2404463	6.6	182960
tt1821694	6.6	182840
tt0380510	6.6	182181
tt0120484	6.2	181669
tt0986263	6.3	181280
tt0120744	6.5	181108
tt1528100	6.0	180999
tt0104714	6.7	180862
tt0177971	6.5	180708
tt0115798	6.1	180625
tt3393786	6.1	180406
tt0215129	6.5	180327
tt2369135	6.4	180308
tt1411250	6.4	180064
tt0465494	6.2	180013
tt15474916	6.5	179940
tt0445934	6.3	179546
tt6856242	6.3	179411
tt0454945	6.4	179062
tt4776998	6.1	179003
tt1129442	6.1	178845
tt0892782	6.4	178841
tt1253864	6.0	177948
tt0088944	6.7	177675
tt0349683	6.3	177618
tt0988595	6.1	177500
tt0274166	6.3	176674
tt4123432	6.2	175844
tt0442933	6.3	175552
tt15671028	6.4	175304
tt0472399	6.5	174427
tt1262416	6.2	174343
tt0122151	6.6	174180
tt1279935	6.3	174068
tt0408790	6.3	173822
tt1618434	6.1	173465
tt1335975	6.2	173253
tt11858890	6.7	172906
tt0330793	6.4	172717
tt2848292	6.4	172340
tt0458481	6.5	172175
tt1502407	6.5	172159
tt8079248	6.8	171702
tt0963966	6.1	171538
tt0285823	6.3	171264
tt0093894	6.6	171091
tt1091722	6.8	170725
tt4500922	6.3	170348
tt0834001	6.5	169493
tt7040874	6.8	169467
tt0097523	6.4	168905
tt0980970	6.3	168666
tt5308322	6.6	168445
tt0435705	6.2	168044
tt0247638	6.4	167812
tt0107362	6.5	166213
tt1267297	6.0	165977
tt0120681	6.7	165858
tt0120587	6.5	165418
tt0082198	6.9	165160
tt0099938	6.2	165103
tt0358082	6.4	164994
tt0120888	6.9	164918
tt3794354	6.5	164792
tt2975578	6.4	164616
tt13320622	6.1	164364
tt11245972	6.3	164100
tt0122933	6.7	163161
tt11214590	6.6	163004
tt1496025	6.3	162627
tt0261392	6.8	162347
tt3469046	6.2	161678
tt1188729	6.7	161437
tt1684562	6.9	161396
tt0080761	6.4	161193
tt1441395	6.3	161101
tt0430105	6.8	161090
tt1121931	6.1	161011
tt2554274	6.5	160418
tt1568338	6.6	159405
tt0112508	6.4	159309
tt0410297	6.8	159239
tt1314655	6.3	159226
tt0989757	6.3	159156
tt0120783	6.7	158728
tt0107120	6.9	158279
tt0119738	6.3	158008
tt5022702	6.6	157670
tt5420376	6.5	157464
tt3567288	6.3	157295
tt13287846	6.4	157131
tt1327801	6.8	156900
tt13143964	6.6	156312
tt0369441	6.2	156069
tt0322330	6.3	156017
tt0465602	6.6	155958
tt0335438	6.1	155804
tt0257076	6.1	155451
tt0089530	6.2	155172
tt0443274	6.6	154849
tt1054606	6.8	154778
tt1764234	6.2	154766
tt9421570	6.3	154595
tt10731256	6.3	154532
tt0324216	6.2	154319
tt5140878	6.5	154258
tt0475394	6.6	153478
tt2203939	6.0	153286
tt1758830	6.2	152579
tt0471042	6.2	152516
tt3359350	6.2	152162
tt0451079	6.8	152160
tt0164912	6.0	151762
tt1058017	6.4	151134
tt8760708	6.3	151083
tt0106918	6.9	150408
tt1390411	6.9	150396
tt0421239	6.5	150356
tt0103855	6.4	150351
tt2854926	6.5	150106
tt9893250	6.4	149400
tt1488606	6.5	149375
tt0112642	6.2	149036
tt2561572	6.0	148798
tt1915581	6.1	148669
tt1351685	6.3	148616
tt2222042	6.9	148591
tt0482606	6.1	148470
tt1086772	6.5	147624
tt0905372	6.2	147552
tt2446980	6.6	147175
tt0253556	6.2	147102
tt3743822	6.8	147003
tt0256380	6.0	146992
tt2510894	6.6	146946
tt0815236	6.4	146767
tt0259446	6.6	146443
tt1549920	6.3	146295
tt4052882	6.3	146228
tt13345606	6.5	146132
tt5886046	6.4	145981
tt0263488	6.2	145839
tt3289956	6.8	145365
tt0343135	6.0	145345
tt0134273	6.6	145094
tt3874544	6.3	144797
tt4786282	6.3	144689
tt0475290	6.3	144623
tt0327850	6.7	144505
tt7069210	6.3	144169
tt1571234	6.1	144049
tt3152624	6.2	143875
tt0947810	6.8	143785
tt2177771	6.1	143694
tt0096928	6.9	143546
tt0093177	6.9	143399
tt0292506	6.6	143294
tt0099864	6.8	143022
tt0481536	6.5	142910
tt1634122	6.3	142786
tt10545296	6.7	142703
tt0385880	6.7	142156
tt0404032	6.7	141937
tt2388715	6.5	141880
tt3531824	6.5	141876
tt0106582	6.5	141812
tt3322310	6.4	141528
tt0384793	6.4	141393
tt0424095	6.6	141127
tt1924435	6.4	140971
tt0092644	6.6	140568
tt0087928	6.7	140268
tt1055292	6.5	140122
tt0427327	6.7	140106
tt0114069	6.6	139913
tt0096320	6.2	139545
tt7737786	6.4	139470
tt1205537	6.2	139218
tt0107977	6.7	139064
tt1234548	6.2	138721
tt0870984	6.5	138430
tt2692250	6.2	138410
tt1790886	6.1	138000
tt0161081	6.6	137757
tt0133751	6.6	137681
tt0251075	6.1	137679
tt1204975	6.6	137544
tt0117438	6.7	137206
tt0230011	6.9	137034
tt1536537	6.8	136957
tt0184894	6.6	136855
tt1448755	6.4	136525
tt0112431	6.9	136207
tt0433362	6.4	136138
tt0453451	6.4	135803
tt4651520	6.2	135799
tt0104070	6.6	135585
tt1615065	6.4	135573
tt0450232	6.6	135551
tt0227445	6.8	135406
tt4034354	6.9	135381
tt0365737	6.9	135190
tt2503944	6.6	135012
tt0111070	6.6	134754
tt0295700	6.1	134658
tt1616195	6.5	134511
tt0120657	6.6	133821
tt1187064	6.9	133799
tt0265459	6.8	133600
tt0120890	6.6	133324
tt15314262	6.3	133206
tt1937390	6.9	133006
tt1482459	6.4	132972
tt2312718	6.5	132629
tt8244784	6.6	132210
tt0373883	6.0	132123
tt0314353	6.6	132052
tt1862079	6.9	131836
tt0268695	6.0	131642
tt0084827	6.7	131088
tt3748172	6.5	131087
tt17024450	6.8	131014
tt1067106	6.8	131012
tt1911644	6.7	130959
tt1904996	6.2	130948
tt0337741	6.7	130855
tt0455824	6.6	130821
tt10016180	6.3	130764
tt4016454	6.2	130627
tt0190138	6.7	130484
tt0455407	6.5	130481
tt1528854	6.2	130438
tt1979388	6.7	130143
tt5742374	6.7	129409
tt0120632	6.7	129269
tt1355630	6.7	129021
tt6394270	6.8	128966
tt0433400	6.2	128842
tt0059800	6.9	128615
tt0462590	6.5	128516
tt0365907	6.5	128391
tt14138650	6.6	128329
tt1258197	6.7	127934
tt3606752	6.7	127891
tt1233227	6.0	127647
tt0313737	6.1	127343
tt1590193	6.3	127205
tt0146838	6.9	126964
tt1524137	6.4	126961
tt10298810	6.1	126908
tt0435651	6.4	126870
tt4501244	6.2	126686
tt1206543	6.7	126584
tt17663992	6.5	126529
tt0328880	6.9	126383
tt0182789	6.9	126152
tt0164184	6.5	126112
tt0119395	6.4	125745
tt11389872	6.9	125738
tt0256415	6.2	125719
tt0430357	6.1	125527
tt0137494	6.3	125285
tt8962124	6.8	125065
tt2567026	6.2	124968
tt0397101	6.5	124776
tt0250687	6.5	124668
tt5638642	6.3	124648
tt1201167	6.3	124428
tt0422720	6.5	124311
tt1408253	6.1	124256
tt2404311	6.3	124251
tt15679400	6.1	124086
tt0102510	6.9	124024
tt0317198	6.0	124020
tt0129290	6.8	123880
tt1524930	6.2	123776
tt2139881	6.8	123632
tt0240890	6.8	122890
tt26047818	6.1	122817
tt10857164	6.2	122403
tt1179034	6.4	122393
tt0421073	6.8	122382
tt0105112	6.8	122331
tt14230388	6.5	122098
tt9243804	6.6	121959
tt4777008	6.6	121476
tt2381991	6.1	121229
tt0467200	6.7	121197
tt1067583	6.9	121099
tt22687790	6.5	121031
tt2400463	6.6	120933
tt3195644	6.1	120786
tt0218967	6.8	120774
tt0094862	6.7	120256
tt0116213	6.2	119606
tt1307068	6.7	119590
tt1656190	6.5	119432
tt1547234	6.5	119374
tt1142977	6.9	119105
tt0062512	6.8	119017
tt1924429	6.9	118464
tt0425123	6.7	118445
tt0102059	6.7	118336
tt0368008	6.6	117949
tt0286499	6.7	117731
tt1702439	6.7	117725
tt0406375	6.3	117629
tt0090555	6.6	117548
tt0096061	6.9	117393
tt0367959	6.1	117237
tt0098084	6.5	117144
tt1985966	6.3	117087
tt0236493	6.1	117013
tt0070328	6.7	116941
tt0283111	6.4	116750
tt0465580	6.1	116477
tt2870612	6.2	116182
tt0081573	6.8	116176
tt0365830	6.8	116150
tt0114924	6.8	116019
tt2199571	6.6	115969
tt0390384	6.7	115667
tt0120873	6.6	115577
tt0066995	6.5	115517
tt1682180	6.7	115460
tt0098439	6.4	115309
tt0790686	6.1	114972
tt1327194	6.4	114889
tt0071807	6.7	114494
tt0099700	6.4	114419
tt1438176	6.4	114419
tt0159273	6.4	114363
tt0086034	6.5	114354
tt1007029	6.4	114258
tt0338337	6.3	114187
tt0340163	6.5	114062
tt1553656	6.5	113849
tt1860353	6.4	113830
tt2224026	6.5	113722
tt0396555	6.8	113694
tt0300471	6.2	113688
tt0120184	6.1	113660
tt0230030	6.1	113556
tt0110622	6.5	113486
tt0097742	6.7	113393
tt0889573	6.1	113249
tt6189022	6.4	113087
tt3381008	6.2	112964
tt1433108	6.4	112861
tt3811906	6.2	112363
tt1478964	6.7	112325
tt0113101	6.7	112283
tt1567609	6.9	112260
tt4731136	6.4	112111
tt1791528	6.6	112096
tt4094724	6.0	112091
tt0118689	6.5	112084
tt1206885	6.1	111935
tt6911608	6.6	111930
tt0106220	6.8	111902
tt1853739	6.6	111890
tt1216492	6.4	111834
tt15325794	6.4	111722
tt0373926	6.4	111685
tt1053424	6.3	111483
tt5090568	6.0	111347
tt4225622	6.4	111144
tt4532368	6.7	110955
tt0848537	6.6	110856
tt0115963	6.4	110843
tt0351977	6.3	110752
tt0209958	6.4	110677
tt8385148	6.1	110646
tt0105417	6.5	110581
tt7752126	6.1	110507
tt0865556	6.5	110356
tt0079574	6.2	110269
tt0138749	6.9	110136
tt23468450	6.7	110010
tt0109444	6.9	109911
tt0335245	6.2	109659
tt0082398	6.7	109606
tt2980592	6.7	109377
tt0343737	6.7	109283
tt0386117	6.7	109279
tt1571222	6.4	109228
tt1657507	6.4	109211
tt3622592	6.2	108988
tt0452702	6.2	108968
tt5503686	6.3	108952
tt0386140	6.0	108951
tt0426883	6.9	108850
tt0118883	6.7	108706
tt0120907	6.8	108582
tt4530422	6.6	108579
tt0376136	6.1	108561
tt0892318	6.5	108372
tt0758766	6.5	108090
tt0480255	6.2	108084
tt1800246	6.1	108083
tt0204946	6.1	107975
tt0348333	6.7	107922
tt0480242	6.8	107791
tt1781769	6.6	107710
tt1023111	6.5	107504
tt0400717	6.1	107497
tt1027718	6.2	107345
tt1622547	6.1	107325
tt0093428	6.7	107153
tt2241351	6.5	107149
tt1396218	6.0	107043
tt0395584	6.7	107002
tt0122718	6.3	106917
tt0248667	6.7	106771
tt1985949	6.3	106669
tt1845307	6.7	106622
tt0337921	6.5	106528
tt0115759	6.1	106500
tt0100758	6.8	106487
tt1860242	6.9	106211
tt0090264	6.3	106185
tt2481498	6.7	106092
tt0862856	6.7	106060
tt4682786	6.8	105899
tt0477302	6.9	105675
tt1974419	6.1	105435
tt0088011	6.9	105329
tt4695012	6.2	105240
tt0808279	6.5	105165
tt0114214	6.5	105127
tt4218572	6.8	105111
tt0318649	6.1	105013
tt2140379	6.5	104810
tt14641788	6.8	104777
tt1911658	6.6	104688
tt2357129	6.0	104547
tt0098206	6.7	104485
tt12584954	6.6	104424
tt14539740	6.1	104289
tt0365686	6.3	104280
tt0416236	6.5	104130
tt8580274	6.5	104083
tt0082495	6.5	103621
tt3882082	6.0	103614
tt4998632	6.1	103544
tt3072482	6.7	103501
tt1161864	6.0	103429
tt5177120	6.8	103422
tt0455760	6.1	103240
tt0322802	6.6	103147
tt1195478	6.2	103119
tt1666801	6.4	103035
tt1440728	6.3	102992
tt2357291	6.3	102895
tt13433802	6.3	102846
tt0116136	6.4	102701
tt0138524	6.3	102667
tt0401445	6.9	102605
tt0960731	6.0	102397
tt12003946	6.7	102201
tt7939766	6.5	102052
tt0155267	6.8	102020
tt0844708	6.5	101999
tt0103919	6.7	101940
tt0086200	6.8	101838
tt0418819	6.2	101741
tt0093010	6.9	101644
tt11358390	6.4	101582
tt1592525	6.0	101453
tt0492956	6.4	101239
tt0118928	6.0	101131
tt0091326	6.1	101014
tt0963178	6.5	100970
tt6292852	6.7	100969
tt0274812	6.9	100844
tt1549572	6.9	100833
tt1212428	6.6	100800
tt0064757	6.7	100764
tt4139588	6.3	100628
tt1045772	6.6	100604
tt0250797	6.7	100354
tt15354916	6.9	100336
tt0328538	6.8	100223
tt8629748	6.2	100215
tt1226273	6.6	100039
tt3420504	6.9	99978
tt0105812	6.8	99894
tt0090305	6.6	99742
tt8633478	6.7	99612
tt1230414	6.5	99499
tt0406816	6.9	99348
tt2382009	6.6	99307
tt7550000	6.0	99179
tt13452446	6.1	98977
tt0151738	6.0	98925
tt13751694	6.1	98740
tt3063516	6.5	98731
tt0107144	6.6	98688
tt2172934	6.2	98635
tt7456310	6.6	98611
tt1470827	6.3	98550
tt0079945	6.4	97907
tt1020530	6.7	97898
tt0099371	6.1	97886
tt0499556	6.2	97867
tt0150377	6.5	97737
tt0107798	6.6	97717
tt13623136	6.9	97569
tt0105698	6.1	97459
tt6566576	6.2	97431
tt0164334	6.4	97376
tt0105690	6.5	97114
tt3316948	6.1	96961
tt4332232	6.5	96957
tt6878306	6.8	96848
tt0284837	6.2	96782
tt0364045	6.2	96732
tt10304142	6.1	96725
tt1051904	6.3	96550
tt6924650	6.7	96452
tt11145118	6.7	96428
tt5028340	6.7	96411
tt2823054	6.0	96351
tt0092675	6.8	96152
tt8364368	6.1	96147
tt1648179	6.4	96147
tt1212419	6.5	96117
tt0405325	6.3	96034
tt0981227	6.6	95790
tt0120791	6.3	95778
tt13274016	6.8	95730
tt1034415	6.7	95698
tt1292566	6.1	95580
tt0230838	6.7	95511
tt0087277	6.6	95412
tt4003440	6.8	95171
tt0251736	6.0	95142
tt1242432	6.2	95052
tt0799934	6.4	94862
tt0787475	6.7	94807
tt0099582	6.5	94739
tt1781922	6.7	94713
tt3691740	6.3	94571
tt1126591	6.4	94374
tt0795351	6.2	94330
tt0085333	6.8	94265
tt1679335	6.4	94087
tt7985704	6.3	93967
tt1413492	6.5	93875
tt0498399	6.8	93856
tt11003218	6.9	93555
tt0120787	6.6	93508
tt0882977	6.4	93441
tt1294226	6.0	93376
tt1961175	6.2	93357
tt2709692	6.4	93325
tt0423294	6.7	93230
tt0304415	6.6	92991
tt1034331	6.0	92922
tt2568862	6.6	92854
tt5113044	6.5	92594
tt6998518	6.5	92569
tt1135985	6.5	92541
tt13314558	6.1	92478
tt1297919	6.1	92468
tt5294550	6.8	92215
tt0093629	6.7	92205
tt0116778	6.9	92192
tt12412888	6.5	91968
tt1023481	6.2	91838
tt20215968	6.8	91681
tt8623904	6.5	91530
tt1559547	6.1	91529
tt1456635	6.8	91516
tt1859650	6.3	91393
tt1637706	6.4	91139
tt13024674	6.4	91138
tt4954522	6.9	91131
tt0402399	6.7	90854
tt0102492	6.9	90611
tt0113161	6.9	90561
tt1371150	6.6	90466
tt0091790	6.7	90445
tt0035423	6.4	90238
tt0439815	6.5	90122
tt1655420	6.9	90067
tt0181316	6.4	90056
tt5688932	6.9	89866
tt0119468	6.6	89522
tt0456554	6.9	89509
tt0101393	6.7	89372
tt0371246	6.4	89346
tt0076666	6.8	89162
tt0112401	6.3	89057
tt0108525	6.2	89037
tt1528071	6.4	88970
tt0164181	6.9	88776
tt1486192	6.4	88757
tt0770703	6.0	88734
tt0469641	6.0	88695
