tconst	averageRating	numVotes
tt2872718	7.8	617306
tt0116629	7.0	616067
tt0443706	7.7	613202
tt0926084	7.7	611003
tt1276104	7.4	609337
tt1232829	7.2	608938
tt6723592	7.3	607612
tt6644200	7.5	607520
tt0417741	7.6	607163
tt1343092	7.2	606997
tt1727824	7.9	605322
tt0365748	7.9	604196
tt0470752	7.7	603173
tt1250777	7.6	600552
tt1323594	7.6	596097
tt0181689	7.6	591680
tt0409459	7.6	589237
tt0290334	7.4	587495
tt0258463	7.8	584426
tt1318514	7.6	583755
tt0343818	7.1	583713
tt0096874	7.8	583474
tt2310332	7.4	582545
tt0332452	7.3	579473
tt1570728	7.4	575811
tt6320628	7.4	572933
tt1022603	7.7	571503
tt4972582	7.3	570506
tt1457767	7.5	567273
tt1483013	7.0	559859
tt2713180	7.6	559787
tt0945513	7.5	558186
tt1659337	7.9	557015
tt0467406	7.4	554871
tt6710474	7.8	552755
tt0425112	7.8	542923
tt0087469	7.5	541990
tt2179136	7.3	537897
tt0206634	7.9	537002
tt0314331	7.6	536735
tt1229238	7.4	534227
tt0441773	7.6	533601
tt0099487	7.9	533468
tt0268380	7.5	528768
tt0289879	7.6	528359
tt0449059	7.8	525809
tt0790636	7.9	525548
tt4425200	7.4	523363
tt0119116	7.6	515276
tt0298148	7.3	514983
tt3183660	7.2	514274
tt2245084	7.8	512971
tt1630029	7.5	511363
tt0398286	7.7	505256
tt1800241	7.2	504416
tt1568346	7.8	502889
tt0362227	7.4	502645
tt1408101	7.7	499896
tt0335266	7.7	499758
tt1535109	7.8	498881
tt1677720	7.4	498193
tt1596363	7.8	495086
tt1723121	7.0	494373
tt0327056	7.9	492836
tt0372183	7.7	492512
tt2103281	7.6	491447
tt0099088	7.4	489163
tt3397884	7.7	488590
tt2980516	7.7	487276
tt1515091	7.4	485808
tt0317219	7.2	482981
tt0139654	7.8	481796
tt0217505	7.5	479087
tt0325710	7.8	478231
tt0887912	7.5	478138
tt0117060	7.2	477566
tt0387564	7.6	476023
tt0405422	7.1	475170
tt1210166	7.6	473624
tt0446029	7.6	472235
tt0120616	7.1	469985
tt0780536	7.9	468449
tt1772341	7.7	467022
tt0093773	7.8	465005
tt12593682	7.3	461664
tt2283362	7.0	460881
tt0765429	7.8	460207
tt0087332	7.8	459932
tt1259521	7.0	459702
tt1355644	7.0	459696
tt5095030	7.0	459409
tt11564570	7.1	456320
tt0942385	7.1	455847
tt0289043	7.5	454883
tt1605783	7.6	454392
tt5580390	7.3	452748
tt0360717	7.2	452465
tt2382320	7.3	452284
tt2584384	7.9	451644
tt0375679	7.7	451565
tt1217209	7.1	450517
tt0443453	7.4	449951
tt2193021	7.5	449165
tt0217869	7.3	448710
tt9376612	7.4	446798
tt0377092	7.1	446368
tt12361974	7.9	445967
tt0088847	7.8	445547
tt0083866	7.9	444067
tt6264654	7.1	442304
tt0163651	7.0	441079
tt1302006	7.8	439508
tt0369339	7.5	439291
tt0119174	7.7	438985
tt6146586	7.4	437000
tt1690953	7.3	434413
tt0455944	7.2	431192
tt0099674	7.6	430049
tt0265086	7.7	429916
tt1517451	7.6	426387
tt1060277	7.0	426156
tt1282140	7.0	424008
tt0337978	7.1	423942
tt8772262	7.1	422847
tt0840361	7.5	421763
tt1905041	7.0	421555
tt0361862	7.6	421087
tt6334354	7.2	419927
tt2820852	7.1	419665
tt0109686	7.3	419185
tt2381249	7.4	416788
tt8367814	7.8	416115
tt9764362	7.2	415805
tt2294449	7.0	413166
tt0112864	7.6	412797
tt1596343	7.3	412376
tt0096895	7.5	411107
tt0118971	7.5	409836
tt2582846	7.7	407274
tt0119094	7.3	406933
tt1542344	7.5	406446
tt0454848	7.6	403756
tt6791350	7.9	400492
tt0230600	7.6	399703
tt0111257	7.3	398840
tt0147800	7.3	398690
tt1453405	7.2	397902
tt0117571	7.4	397704
tt2194499	7.8	397245
tt0328107	7.7	396041
tt1706620	7.1	395299
tt7784604	7.3	394868
tt1490017	7.7	394222
tt0091042	7.8	393739
tt0317740	7.0	393137
tt0964517	7.8	392949
tt0443543	7.5	392758
tt0408236	7.3	391468
tt0448115	7.0	391310
tt0388795	7.7	390819
tt3521164	7.6	390599
tt0166924	7.9	390362
tt0162661	7.3	389870
tt0338751	7.5	388429
tt0099423	7.1	387548
tt4912910	7.7	384869
tt0113497	7.1	384768
tt0357413	7.1	383579
tt0120663	7.5	383400
tt3799694	7.4	381926
tt0107688	7.9	381562
tt0360486	7.0	381558
tt0298130	7.1	381168
tt0119396	7.5	381091
tt1907668	7.3	380535
tt1182345	7.8	380434
tt0396269	7.0	380287
tt9140560	7.9	380111
tt1371111	7.4	377148
tt0094721	7.5	374162
tt0100405	7.1	372627
tt0790724	7.0	371908
tt3107288	7.5	371569
tt1065073	7.9	370615
tt1650062	7.0	370530
tt1646971	7.8	370461
tt1748122	7.8	369571
tt0878804	7.6	365773
tt0117500	7.4	363153
tt0433035	7.1	363028
tt1179933	7.2	361909
tt1403865	7.6	361348
tt0822854	7.1	360955
tt0212338	7.0	360587
tt0100802	7.5	359936
tt0887883	7.0	358465
tt0120601	7.7	356900
tt1405406	7.7	356648
tt0110148	7.5	353842
tt0462538	7.3	353488
tt7653254	7.9	352527
tt10366206	7.7	352063
tt1193138	7.4	351909
tt0125439	7.2	350825
tt0238380	7.3	350452
tt1707386	7.5	349464
tt0413573	7.6	349296
tt0884328	7.1	347732
tt0116367	7.2	346467
tt0359950	7.3	346402
tt1306980	7.6	345339
tt0399295	7.6	341788
tt4925292	7.4	340033
tt3606756	7.5	339888
tt1638355	7.2	339862
tt0970179	7.5	339427
tt2771200	7.1	339304
tt0414387	7.8	338613
tt0119008	7.7	337336
tt0332379	7.2	336995
tt0381849	7.6	336205
tt4975722	7.4	336118
tt0472043	7.8	336084
tt0094226	7.8	335776
tt0190590	7.7	335359
tt1981677	7.1	334885
tt7888964	7.4	334875
tt0129387	7.1	333155
tt0103776	7.1	332847
tt0453467	7.1	331620
tt3682448	7.6	331087
tt2140479	7.3	329978
tt0425210	7.7	328672
tt0119177	7.7	328516
tt0457939	7.0	328318
tt0298203	7.2	328043
tt1302011	7.3	328028
tt1245526	7.0	327985
tt0120201	7.3	327469
tt0212720	7.2	326548
tt5726616	7.8	325779
tt5727208	7.4	325486
tt1197624	7.4	325463
tt0106977	7.8	324782
tt0278504	7.2	323472
tt1790885	7.4	323177
tt0119822	7.7	322983
tt0120762	7.7	322881
tt0320661	7.3	322771
tt1125849	7.9	322357
tt4034228	7.8	321157
tt1837492	7.5	321055
tt0112384	7.7	320211
tt1485796	7.5	319628
tt0449467	7.5	319612
tt0120623	7.2	319573
tt1028528	7.0	318182
tt4550098	7.5	317858
tt0814314	7.6	317666
tt0265666	7.6	316540
tt3076658	7.6	315166
tt0319343	7.1	314348
tt0077651	7.7	312805
tt2397535	7.4	311580
tt4263482	7.0	311552
tt1091191	7.5	310649
tt2277860	7.2	310355
tt7335184	7.7	310090
tt4160708	7.1	308404
tt3065204	7.3	308167
tt0120611	7.1	307871
tt0379786	7.8	307852
tt3450958	7.4	307325
tt3464902	7.1	306744
tt0077631	7.2	306361
tt0800039	7.1	305745
tt0120669	7.5	305328
tt0089218	7.7	304400
tt0121164	7.4	304365
tt0783233	7.8	304288
tt14230458	7.8	303892
tt3263904	7.4	303170
tt0203009	7.6	302540
tt1001526	7.3	301802
tt9243946	7.3	301761
tt0120812	7.0	301201
tt6263850	7.9	300470
tt0437086	7.3	299543
tt1343727	7.1	298776
tt1192628	7.3	298425
tt0187393	7.2	297869
tt0181875	7.9	297832
tt0118884	7.5	297422
tt0452623	7.6	297276
tt0107614	7.1	296801
tt2674426	7.4	296211
tt7349662	7.5	295984
tt0289765	7.2	295590
tt0097757	7.6	295132
tt3040964	7.4	295025
tt1817273	7.3	294215
tt1312171	7.8	293860
tt0104257	7.7	293395
tt0151804	7.6	292650
tt0116695	7.3	291517
tt8332922	7.2	289648
tt0183649	7.1	289550
tt0411477	7.0	289372
tt0093870	7.6	289049
tt0320691	7.0	288793
tt0486655	7.6	288037
tt0257044	7.7	287941
tt1979376	7.7	287570
tt0837562	7.0	287494
tt5362988	7.7	286201
tt0118749	7.9	286197
tt0111503	7.3	285846
tt0369179	7.1	284376
tt0190332	7.9	284184
tt8228288	7.0	284103
tt2741602	7.9	283636
tt2661044	7.5	282830
tt2361509	7.1	282267
tt0083944	7.7	281030
tt0093409	7.6	280749
tt0215750	7.5	280693
tt10234724	7.3	278294
tt0221027	7.5	277955
tt1931533	7.1	276749
tt0363547	7.3	276582
tt0432283	7.9	276553
tt0443272	7.3	275127
tt1385826	7.0	274013
tt1855199	7.6	273405
tt0327597	7.8	273120
tt0113189	7.2	272914
tt0309698	7.3	272381
tt3228774	7.3	272257
tt0497465	7.1	271381
tt0448134	7.2	271227
tt0119643	7.2	270848
tt2953050	7.2	270441
tt0358273	7.8	268982
tt5700672	7.6	268785
tt0396171	7.5	268579
tt0087800	7.4	267920
tt0824747	7.7	267534
tt1032755	7.2	267376
tt1706593	7.0	266944
tt0080339	7.7	266171
tt2005151	7.1	265408
tt0765443	7.6	265285
tt9603212	7.7	265135
tt7984734	7.4	263859
tt11813216	7.7	263583
tt0976051	7.6	263289
tt0825232	7.4	262844
tt0844441	7.9	262670
tt1798684	7.3	262603
tt0985699	7.1	262448
tt0120660	7.3	262443
tt11138512	7.0	262367
tt1051906	7.1	262174
tt0092890	7.1	262014
tt4846340	7.8	261879
tt3079380	7.0	261646
tt0107818	7.7	261510
tt2660888	7.0	261129
tt0118655	7.0	260948
tt0119282	7.3	260322
tt5537002	7.6	260058
tt1148204	7.0	258261
tt0898367	7.2	257939
tt0399146	7.4	257828
tt0108550	7.7	257397
tt9208876	7.1	257377
tt2582782	7.6	257118
tt1189340	7.3	256963
tt1016150	7.8	256339
tt1212450	7.2	255818
tt0134847	7.0	255809
tt0110632	7.2	255525
tt0116483	7.0	254843
tt0134119	7.4	254498
tt3281548	7.8	254028
tt1033575	7.3	253986
tt0335345	7.2	253828
tt0813715	7.5	253637
tt0144117	7.6	253137
tt0087363	7.3	252543
tt0435625	7.2	252537
tt0120855	7.3	252065
tt0914798	7.7	252061
tt0117381	7.7	251970
tt0123755	7.1	250983
tt0087538	7.3	250597
tt0414993	7.2	250549
tt1655442	7.9	250071
tt1826940	7.8	249725
tt6718170	7.0	249210
tt1649419	7.5	248941
tt0485947	7.7	248336
tt0315733	7.6	247628
tt5580036	7.5	247394
tt0098635	7.7	247259
tt0462499	7.0	247250
tt0302886	7.0	246395
tt0299658	7.2	246316
tt0108399	7.9	245944
tt0983193	7.3	245702
tt0094737	7.3	244203
tt0103874	7.4	244169
tt3749900	7.8	243208
tt3704428	7.3	242452
tt0408306	7.5	242212
tt0374900	7.0	241995
tt0758774	7.0	241737
tt0311113	7.5	241531
tt0100157	7.8	241089
tt5083738	7.5	240924
tt0117665	7.5	240564
tt0099653	7.1	240489
tt0373469	7.5	239605
tt1843230	7.7	239556
tt0376541	7.2	239168
tt2906216	7.2	238888
tt8466564	7.0	238888
tt3553976	7.8	238783
tt0420223	7.5	238157
tt0058461	7.9	237464
tt0083907	7.4	236825
tt2883512	7.3	236351
tt11866324	7.1	236252
tt0138097	7.1	236204
tt0481499	7.1	236120
tt0106519	7.9	235621
tt0210945	7.8	235567
tt2719848	7.1	235551
tt0079817	7.3	235127
tt0109445	7.7	234365
tt0479143	7.1	234038
tt1124035	7.1	232665
tt0067992	7.8	231555
tt0120655	7.3	231106
tt0416320	7.6	230520
tt0427944	7.5	230487
tt0120917	7.4	230461
tt2357547	7.9	229438
tt1139797	7.8	229290
tt6027912	7.5	228698
tt2364582	7.5	227817
tt0094898	7.1	227546
tt0959337	7.3	227288
tt4513678	7.0	226587
tt0195685	7.4	225940
tt17351924	7.0	225774
tt1077258	7.0	225535
tt1132620	7.8	224702
tt0333766	7.4	224607
tt4555426	7.4	224314
tt0281358	7.3	223994
tt5606664	7.3	223690
tt0103772	7.1	223463
tt13833688	7.6	222894
tt0097958	7.5	222581
tt0488120	7.2	222454
tt0181865	7.6	222041
tt1398426	7.8	221841
tt0101540	7.3	220886
tt0075860	7.6	220843
tt0096438	7.7	220457
tt10160804	7.5	220146
tt0431308	7.0	219882
tt0090756	7.7	219782
tt0461770	7.1	219769
tt1899353	7.6	219737
tt0838221	7.2	219650
tt0029583	7.6	219121
tt0086960	7.4	219052
tt1155056	7.0	218400
tt0099810	7.5	218243
tt0080455	7.9	217598
tt0158983	7.7	217153
tt9620292	7.5	217036
tt0172493	7.3	216864
tt0275847	7.3	216775
tt0118929	7.6	215288
tt0120630	7.1	214830
tt1340800	7.0	214740
tt0109506	7.5	214691
tt11083552	7.1	214667
tt2334873	7.3	214220
tt6499752	7.5	214148
tt1120985	7.3	214138
tt3532216	7.1	213505
tt0088846	7.8	213335
tt0308644	7.7	213146
tt0362270	7.2	213099
tt0074285	7.4	211336
tt0106856	7.6	211212
tt1655441	7.2	211031
tt0094012	7.1	210713
tt0418763	7.0	210672
tt0130827	7.6	210011
tt1872194	7.4	209860
tt1458175	7.3	208794
tt0366551	7.0	208424
tt1723811	7.2	208281
tt0111282	7.0	208273
tt0056869	7.6	208025
tt0102685	7.3	207388
tt0375063	7.5	207252
tt0091064	7.6	206744
tt12037194	7.5	206412
tt1213641	7.3	205896
tt0116209	7.4	205450
tt0268126	7.7	205436
tt0183790	7.0	205333
tt0058150	7.7	204893
tt0241303	7.2	204016
tt0756683	7.8	203807
tt0082694	7.6	203615
tt3416742	7.6	203576
tt0106677	7.6	203528
tt15791034	7.0	202438
tt0120863	7.6	202022
tt10288566	7.7	201702
tt0061852	7.6	201688
tt12801262	7.4	201382
tt1038988	7.4	201004
tt0810819	7.1	200889
tt0128445	7.6	200266
tt0112851	7.1	200130
tt0375912	7.3	198885
tt2066051	7.3	198834
tt2053463	7.1	198784
tt1527186	7.1	198538
tt0397442	7.5	198506
tt0455590	7.6	198014
tt0122690	7.2	197849
tt0106308	7.4	197786
tt0096754	7.5	197240
tt0266308	7.5	196816
tt1465522	7.5	196403
tt1070874	7.7	196187
tt1446192	7.2	195791
tt2267968	7.1	195549
tt3470600	7.1	195385
tt5715874	7.0	195145
tt0443680	7.5	195029
tt0054698	7.6	194837
tt0272152	7.4	194755
tt5104604	7.8	194463
tt8740790	7.4	193610
tt13668894	7.2	193082
tt0276751	7.1	192985
tt0462322	7.5	192376
tt0146882	7.4	192040
tt2261227	7.9	191943
tt0097733	7.3	191777
tt4209788	7.4	191707
tt0104691	7.6	191569
tt1935179	7.4	191255
tt0200465	7.2	190868
tt0078346	7.4	190551
tt9484998	7.4	189517
tt0072271	7.4	189084
tt0299977	7.9	188915
tt0095705	7.6	188746
tt0058331	7.8	188620
tt1560747	7.1	188586
tt7322224	7.3	188189
tt5848272	7.0	188101
tt0138704	7.3	187708
tt4244994	7.3	187295
tt9770150	7.3	187241
tt3915174	7.8	187100
tt0110322	7.5	186674
tt1860357	7.1	186144
tt0307901	7.6	185935
tt0109707	7.8	185861
tt1809398	7.2	185792
tt0117913	7.5	185535
tt0092991	7.7	185234
tt0055254	7.3	185136
tt4276820	7.2	183815
tt9639470	7.0	183717
tt2543472	7.9	183201
tt0084516	7.3	183004
tt0140352	7.8	182799
tt7668870	7.6	182619
tt0120188	7.1	182227
tt0055928	7.2	181594
tt0177789	7.4	181384
tt0272338	7.3	181168
tt1013753	7.5	181007
tt1578873	7.4	180753
tt2080374	7.2	180710
tt0372588	7.2	180258
tt0460627	7.8	179636
tt0117008	7.0	179298
tt10640346	7.1	178669
tt1751634	7.7	177873
tt0103074	7.6	177364
tt4116284	7.3	176864
tt0398808	7.2	176835
tt0042332	7.3	176709
tt4178092	7.0	176015
tt5109280	7.3	175780
tt0465538	7.2	175593
tt4873118	7.5	175443
tt16419074	7.4	175203
tt2209418	7.9	175107
tt0393162	7.3	175015
tt0832266	7.1	174811
tt0116583	7.0	174285
tt7146812	7.4	174261
tt0105793	7.0	173823
tt17279496	7.0	172755
tt0159097	7.2	172632
tt3640424	7.1	172546
tt1139328	7.2	172062
tt8178634	7.8	171806
tt5052474	7.1	171592
tt0498380	7.8	171554
tt6155172	7.7	171535
tt6412452	7.2	171507
tt1563738	7.0	171403
tt2140373	7.5	171316
tt0780521	7.2	171251
tt0066999	7.7	171143
tt0108358	7.8	171140
tt1242460	7.5	170746
tt13207736	7.9	170728
tt1462758	7.0	170581
tt0097814	7.8	170546
tt7405458	7.5	170523
tt0424136	7.0	169813
tt0073629	7.4	169766
tt0822832	7.0	169681
tt0085334	7.9	169641
tt0266987	7.1	169365
tt1189073	7.6	169130
tt1057500	7.3	169074
tt1980929	7.4	168997
tt0109831	7.1	168918
tt0086465	7.5	168891
tt0876563	7.6	168523
tt7740496	7.0	168521
tt0033870	7.9	168273
tt6628394	7.1	168112
tt1568911	7.2	167179
tt0094291	7.3	167124
tt1567432	7.7	166601
tt5439796	7.0	166538
tt0364845	7.8	166493
tt3521126	7.3	166170
tt0106489	7.8	166130
tt14849194	7.9	165663
tt2278871	7.7	165410
tt2042568	7.4	165325
tt3774114	7.3	165197
tt0093437	7.2	165158
tt0464141	7.4	165087
tt6266538	7.2	165051
tt6294822	7.2	164504
tt0340855	7.3	164478
tt4172430	7.3	164111
tt1600196	7.0	163748
tt10638522	7.1	163722
tt0385002	7.4	163655
tt0397535	7.3	163312
tt0053285	7.2	163268
tt0093748	7.6	163249
tt1714206	7.0	163038
tt0032910	7.5	162595
tt0473705	7.1	162311
tt0099077	7.8	161813
tt0128442	7.3	161770
tt2692904	7.1	161614
tt0082340	7.1	160998
tt5971474	7.2	160519
tt11291274	7.0	160380
tt0113568	7.9	160306
tt0088323	7.3	160100
tt6166392	7.0	159862
tt0452694	7.1	159675
tt0350258	7.7	158900
tt1727388	7.4	158561
tt1638002	7.1	158517
tt8097030	7.0	158490
tt6343314	7.1	158473
tt0120102	7.1	158337
tt0159365	7.2	157874
tt0805564	7.3	157818
tt0780571	7.3	157794
tt0101507	7.8	157788
tt7984766	7.3	157437
tt0120768	7.3	157373
tt1403981	7.1	157298
tt0079417	7.8	157295
tt0040746	7.9	156987
tt1034303	7.1	156928
tt0090728	7.2	156923
tt0043274	7.3	156705
tt0093105	7.3	156612
tt0277027	7.6	156573
tt0034492	7.3	156364
tt7395114	7.1	156236
tt0307987	7.0	156136
tt0095159	7.5	156047
tt7959026	7.0	155779
tt0046183	7.3	155663
tt2386490	7.4	155629
tt0116922	7.6	155598
tt12263384	7.0	155559
tt0071230	7.7	155451
tt1334260	7.1	154699
tt5363618	7.7	154253
tt0301357	7.7	154093
tt8847712	7.1	153987
tt0100814	7.2	153823
tt1389137	7.0	153586
tt0373074	7.7	153435
tt0277434	7.2	153188
tt0091369	7.3	152890
tt0093822	7.3	152833
tt0765010	7.1	152670
tt2381111	7.5	152181
tt1399683	7.1	152051
tt1019452	7.0	151815
tt2866360	7.2	151745
tt17009710	7.7	151547
tt0048280	7.3	151215
tt23289160	7.7	151184
tt1100089	7.0	150805
tt0245844	7.7	150760
tt0290673	7.3	150545
tt10574558	7.7	150464
tt1588170	7.8	150104
tt0387131	7.3	150037
tt0472033	7.0	149920
tt0091203	7.0	149900
tt0079116	7.6	149853
tt0120794	7.2	149478
tt0804497	7.1	149420
tt0096256	7.2	149339
tt0079522	7.8	149083
tt0088258	7.9	148994
tt8009428	7.3	148748
tt0312004	7.5	148055
tt1615147	7.1	148001
tt5776858	7.4	147970
tt0120784	7.1	147562
tt0159206	7.3	147535
tt0057076	7.3	147302
tt16277242	7.8	146782
tt0098800	7.9	146712
tt0097441	7.8	146508
tt22022452	7.7	146285
tt10168312	7.4	146242
tt13649112	7.7	146095
tt0251160	7.1	145494
tt0249462	7.7	145426
tt5462602	7.5	145193
tt0054331	7.9	145119
tt0118842	7.2	144994
tt4698684	7.8	144961
tt3316960	7.5	144928
tt0104952	7.6	144721
tt2402927	7.2	144458
tt0033563	7.2	144039
tt0100150	7.7	143499
tt0816442	7.5	143475
tt2531336	7.5	143315
tt1878870	7.3	143219
tt13016388	7.5	143218
tt4846232	7.3	143148
tt11271038	7.1	143069
tt0044079	7.9	143030
tt1172570	7.0	142617
tt0379725	7.3	142459
tt0410975	7.6	142446
tt4062536	7.0	142299
tt6048596	7.9	142105
tt9620288	7.5	141674
tt0274558	7.5	141632
tt0424345	7.3	141554
tt0063350	7.8	141503
tt3322314	7.2	141360
tt0070608	7.5	141288
tt2305051	7.1	140846
tt0279600	7.5	140575
tt7462410	7.2	140481
tt5924366	7.6	140470
tt2582496	7.7	140238
tt4302938	7.7	140149
tt5171438	7.0	139954
tt0325805	7.3	139840
tt6027908	7.9	139350
tt0125664	7.4	138875
tt1174732	7.2	138810
tt15789038	7.0	138550
tt4481414	7.6	138420
tt0067116	7.7	138408
tt0118617	7.1	138264
tt0397306	7.4	138078
tt0120789	7.5	137808
tt9495224	7.1	137626
tt0070666	7.7	137497
tt0918927	7.5	137310
tt0075005	7.5	137287
tt1109624	7.3	137111
tt0113627	7.5	137079
tt3488710	7.3	136832
tt0133240	7.2	136176
tt0092965	7.7	135973
tt9411972	7.2	135825
tt0842926	7.0	135228
tt2884206	7.3	135186
tt0468492	7.1	134909
tt0257360	7.2	134600
tt2763304	7.1	134552
tt8404614	7.6	134450
tt0309987	7.1	134245
tt1692486	7.1	134105
tt3967856	7.3	133935
tt1489887	7.1	133738
tt0117731	7.6	133373
tt0431197	7.0	133356
tt0361596	7.5	132939
tt2265171	7.9	132926
tt1830617	7.9	132908
tt13238346	7.8	132261
tt0293508	7.2	132150
tt10970552	7.4	132101
tt5649144	7.6	131812
tt0096446	7.2	131466
tt0097351	7.5	131235
tt0077975	7.4	131066
tt0084726	7.7	130753
tt1924396	7.8	130516
tt0077402	7.8	130396
tt0418689	7.1	130364
tt1135503	7.0	130317
tt0245574	7.7	130296
tt0101410	7.6	130221
tt7979580	7.6	130197
tt0074486	7.3	130144
tt0113749	7.0	130078
tt0480025	7.7	129946
tt0080487	7.2	129035
tt0088128	7.0	128826
tt1228987	7.1	128638
tt5164432	7.5	128266
tt0074119	7.9	128137
tt0114388	7.7	128116
tt0162346	7.3	128008
tt0289992	7.5	127549
tt3846674	7.0	127116
tt0113118	7.2	126934
tt0203019	7.2	126686
tt1259528	7.0	126362
tt0085959	7.5	126230
tt0472062	7.0	126139
tt1837642	7.8	126092
tt0112740	7.3	125579
tt1615160	7.0	125349
tt0223897	7.2	124954
tt0490215	7.2	124812
tt1821549	7.7	124744
tt0071360	7.7	124591
tt2494362	7.1	124467
tt7401588	7.3	123648
tt0082010	7.5	123498
tt0112461	7.3	123272
tt0104694	7.3	123199
tt1023114	7.3	123155
tt0064665	7.8	122966
tt7599146	7.6	122766
tt0795368	7.3	122582
tt0055614	7.6	122533
tt0061418	7.7	122258
tt0907657	7.8	122205
tt13622776	7.5	122086
tt0085995	7.3	121890
tt0085794	7.8	121860
tt8721424	7.5	121609
tt0070379	7.2	121502
tt0068473	7.7	121409
tt14208870	7.5	121155
tt11233960	7.1	120862
tt0110478	7.0	120699
tt2191671	7.9	120621
tt1327773	7.2	120475
tt0366627	7.1	120272
tt0099871	7.4	120148
tt2671706	7.2	119696
tt0091605	7.7	119424
tt0097493	7.2	119338
tt18925334	7.0	119213
tt1315981	7.5	118933
tt0097239	7.3	118907
tt6226232	7.7	118880
tt4635282	7.8	118768
tt0064276	7.2	118715
tt0104348	7.7	118577
tt0287467	7.9	118479
tt0439100	7.9	118412
tt6048922	7.0	118369
tt0405296	7.0	118290
tt0168629	7.9	118261
tt0083929	7.1	118251
tt0460791	7.8	118152
tt0096969	7.2	118080
tt4230076	7.2	118070
tt0404203	7.5	117966
tt1188996	7.9	117767
