tconst	averageRating	numVotes
tt0120214	1.6	2610
tt13788842	1.0	2590
tt3924510	1.9	2537
tt0107838	1.4	2484
tt23666932	1.4	2395
tt0113349	1.8	2236
tt6068978	1.8	2180
tt13635348	1.6	2159
tt1885205	1.0	2146
tt0349113	1.3	2130
tt14996298	1.8	2122
tt0196181	1.9	2122
tt0061671	1.8	2087
tt25642494	1.3	2076
tt9425078	1.9	2030
tt2578608	1.6	2022
tt3120314	1.3	1999
tt0278212	1.7	1965
tt1961604	1.9	1959
tt3216920	1.4	1941
tt3727824	1.8	1938
tt0061759	1.9	1913
tt8634348	1.6	1894
tt1719665	1.3	1874
tt1934806	1.1	1852
tt1234506	1.7	1834
tt11891042	1.4	1782
tt1854506	1.5	1746
tt0423515	1.9	1706
tt0446224	1.3	1682
tt14446588	1.1	1674
tt0138074	1.3	1670
tt1023347	1.6	1670
tt16274170	1.0	1564
tt3382842	1.8	1492
tt0107715	1.8	1476
tt0056415	1.9	1443
tt0472047	1.5	1441
tt5290566	1.5	1404
tt13486236	1.6	1381
tt0314134	1.3	1360
tt0245943	1.4	1343
tt0210701	1.5	1339
tt0306519	1.5	1334
tt0341543	1.3	1329
tt3132658	1.1	1318
tt8943942	1.0	1310
tt12981810	1.2	1308
tt2751084	1.1	1302
tt0075142	1.9	1260
tt12491994	1.6	1229
tt0303058	1.6	1221
tt8825268	1.9	1218
tt10514468	1.8	1216
tt9226154	1.1	1209
tt15087662	1.9	1201
tt6248178	1.6	1200
tt0119418	1.9	1192
tt6556604	1.4	1186
tt0329794	1.1	1180
tt0055380	1.7	1180
tt28252660	1.5	1174
tt2282829	1.4	1171
tt0099825	1.9	1162
tt0261199	1.9	1146
tt16404194	1.1	1143
tt2262183	1.9	1142
tt1039646	1.5	1141
tt0043954	1.8	1134
tt8633296	1.8	1121
tt8063874	1.5	1115
tt7620554	1.6	1109
tt9275006	1.5	1108
tt9397902	1.1	1099
tt0408309	1.6	1094
tt27903262	1.3	1093
tt3897284	1.7	1084
tt11653906	1.8	1083
tt1753422	1.9	1068
tt4679092	1.7	1063
tt11246434	1.8	1052
tt2351392	1.6	1049
tt18231922	1.9	1047
tt2332604	1.8	1039
tt6880058	1.4	1036
tt3429298	1.9	1032
tt0905968	1.4	1029
tt3959690	1.7	1018
tt0472099	1.9	1017
tt7963218	1.8	1014
tt15232522	1.0	1008
tt2247207	1.8	1008
tt0149408	1.8	1007
tt6026132	1.5	1006
tt7275232	1.5	1002
tt0106682	1.8	1002
tt3809284	1.6	998
tt13153838	1.0	997
tt1568927	1.9	985
tt1087470	1.5	979
tt1753912	1.0	972
tt15049210	1.8	968
tt11650674	1.9	965
tt1477180	1.9	962
tt32761125	1.1	949
tt1173486	1.5	948
tt1033472	1.3	946
tt2137684	1.7	941
tt2205589	1.3	940
tt1008023	1.1	931
tt1778346	1.8	919
tt1786497	1.7	902
tt2459028	1.8	899
tt1651146	1.5	898
tt0172109	1.8	892
tt12384506	1.7	891
tt0286320	1.6	889
tt0826817	1.4	885
tt0105680	1.9	875
tt11529726	1.0	874
tt15443254	1.0	871
tt25396228	1.2	865
tt25164704	1.3	859
tt1922537	1.2	844
tt1233217	1.6	842
tt3469284	1.8	838
tt1196227	1.4	838
tt0207061	1.2	824
tt7923374	1.1	813
tt1353125	1.4	803
tt4086116	1.8	802
tt0074365	1.8	798
tt5016274	1.0	795
tt0831390	1.2	793
tt6459494	1.1	792
tt1740539	1.8	792
tt1887676	1.9	782
tt1693110	1.9	782
tt4347932	1.6	771
tt15654502	1.9	771
tt0281244	1.3	771
tt0293557	1.4	761
tt7761870	1.0	761
tt0399110	1.9	753
tt0358551	1.7	752
tt25260568	1.3	750
tt13644978	1.5	748
tt13364024	1.3	746
tt5311054	1.1	739
tt20912482	1.3	739
tt1363363	1.9	734
tt4566242	1.7	734
tt4986830	1.0	730
tt0457342	1.9	723
tt1260402	1.4	711
tt13862974	1.9	707
tt4085894	1.8	706
tt0063300	1.7	706
tt15470216	1.5	695
tt21057528	1.1	691
tt0928160	1.8	691
tt1786635	1.5	690
tt3527772	1.6	688
tt0400244	1.4	687
tt0210920	1.7	676
tt1841840	1.9	673
tt11310378	1.8	665
tt2150531	1.2	665
tt1786714	1.9	664
tt10771530	1.3	664
tt25269440	1.2	657
tt0359587	1.6	655
tt12142012	1.3	652
tt4537362	1.2	650
tt1360833	1.6	648
tt1827459	1.5	638
tt0427415	1.4	631
tt0384265	1.2	631
tt20912468	1.4	628
tt2385001	1.9	627
tt25367110	1.2	623
tt1018790	1.8	621
tt1577811	1.3	618
tt21092230	1.1	613
tt0460811	1.9	609
tt1146304	1.9	608
tt27036391	1.8	608
tt0806010	1.6	603
tt12792500	1.7	602
tt2387413	1.3	594
tt2571362	1.8	594
tt17276462	1.6	590
tt9026024	1.3	585
tt25385376	1.1	584
tt1572503	1.8	582
tt0216601	1.3	581
tt21482070	1.1	581
tt0132662	1.6	576
tt12193720	1.0	574
tt0861730	1.5	573
tt2070831	1.3	572
tt1360544	1.6	569
tt2171416	1.5	562
tt6283598	1.2	559
tt3116170	1.9	557
tt3133718	1.9	553
tt3122730	1.4	552
tt3118852	1.4	550
tt3122720	1.8	549
tt28870073	1.2	546
tt0312043	1.9	543
tt1870432	1.6	543
tt2413516	1.8	543
tt20601506	1.8	543
tt2215191	1.0	542
tt4767884	1.8	539
tt6087618	1.9	533
tt3378408	1.2	532
tt16310078	1.0	529
tt0893413	1.3	527
tt11440056	1.9	527
tt0344843	1.7	526
tt1732724	1.8	525
tt1429387	1.6	523
tt0472278	1.5	522
tt0377753	1.9	520
tt0288244	1.7	519
tt0467149	1.5	518
tt23186498	1.8	518
tt0292776	1.7	517
tt0285479	1.9	516
tt0291823	1.7	515
tt0248722	1.6	513
tt14534410	1.5	513
tt4839424	1.1	511
tt1517276	1.7	510
tt20912458	1.4	510
tt10473710	1.7	510
tt9005484	1.2	504
tt0795416	1.7	502
tt12573166	1.1	502
tt21419538	1.8	501
tt0374170	1.4	501
tt1624391	1.5	499
tt14450978	1.5	497
tt10078904	1.4	497
tt3948184	1.8	497
tt6096958	1.1	497
tt7904362	1.7	496
tt6771704	1.0	493
tt1204865	1.4	492
tt0162889	1.4	488
tt0213641	1.2	483
tt2399531	1.2	480
tt1843309	1.4	480
tt9845168	1.8	480
tt2502186	1.5	476
tt1235074	1.8	474
tt0380527	1.9	472
tt25306940	1.8	471
tt1042922	1.2	470
tt5667482	1.6	468
tt15701872	1.5	468
tt4351348	1.8	467
tt3913910	1.1	467
tt2170054	1.4	466
tt2660922	1.3	466
tt2124890	1.4	466
tt23557468	1.1	465
tt6249630	1.7	465
tt11559652	1.7	462
tt1945118	1.4	460
tt2100624	1.4	460
tt5083736	1.7	460
tt2207006	1.8	458
tt0202496	1.5	458
tt0224209	1.8	457
tt17220436	1.7	455
tt4193910	1.3	453
tt12012468	1.8	449
tt2441232	1.8	447
tt4589508	1.2	446
tt0308201	1.8	446
tt1143914	1.2	442
tt10295228	1.0	441
tt1349646	1.7	432
tt13785940	1.8	432
tt20912470	1.3	431
tt1345449	1.5	430
tt7172612	1.5	430
tt5314138	1.5	430
tt1314645	1.4	429
tt20912478	1.3	428
tt27955385	1.1	424
tt8461160	1.4	424
tt15241706	1.7	421
tt1075787	1.7	421
tt4552562	1.0	420
tt0456007	1.7	419
tt3591944	1.7	418
tt1199558	1.7	416
tt3059576	1.1	416
tt2385169	1.9	415
tt0270557	1.5	412
tt0481572	1.8	411
tt1050166	1.7	411
tt8710832	1.9	410
tt12537570	1.6	410
tt31136761	1.3	409
tt0465347	1.2	409
tt1516598	1.7	409
tt10276706	1.7	407
tt5896778	1.6	404
tt2094870	1.9	399
tt3323640	1.0	394
tt10944744	1.8	391
tt8598758	1.9	390
tt1264111	1.3	387
tt6914772	1.8	383
tt12057580	1.9	383
tt1896801	1.4	382
tt13944728	1.4	382
tt7716370	1.9	382
tt13680536	1.9	381
tt1932655	1.6	378
tt3030970	1.6	376
tt0215326	1.8	375
tt3894558	1.9	374
tt2099673	1.5	372
tt1087431	1.4	372
tt1405807	1.8	371
tt2284808	1.5	371
tt1733734	1.5	370
tt0845874	1.4	370
tt4025560	1.5	367
tt1619016	1.6	366
tt0478888	1.9	366
tt8373190	1.7	364
tt3823388	1.4	364
tt3544654	1.6	362
tt0384803	1.8	361
tt1904964	1.9	361
tt9685652	1.2	360
tt8089220	1.2	360
tt1965231	1.6	355
tt8861916	1.6	354
tt0331040	1.9	353
tt5784852	1.7	353
tt14873410	1.8	352
tt1990582	1.1	349
tt21092234	1.1	348
tt8375936	1.3	345
tt1485096	1.8	344
tt2219696	1.3	339
tt3104656	1.6	336
tt2234370	1.7	335
tt0294880	1.7	334
tt11316764	1.4	331
tt1297293	1.3	330
tt3588938	1.3	329
tt1182860	1.7	327
tt11707780	1.0	325
tt1345503	1.9	324
tt13365140	1.6	321
tt0887988	1.9	320
tt1092275	1.3	320
tt10595052	1.3	320
tt27504544	1.8	319
tt3553406	1.0	319
tt13391202	1.5	315
tt2057356	1.2	315
tt27115110	1.5	314
tt5779650	1.7	314
tt1170407	1.9	313
tt32338670	1.9	311
tt1235844	1.7	311
tt0387545	1.4	309
tt1648959	1.5	309
tt2108474	1.4	308
tt1488556	1.2	308
tt9169280	1.5	306
tt6567406	1.7	305
tt5283458	1.5	304
tt1228707	1.7	302
tt8593930	1.9	301
tt3857708	1.6	301
tt0436701	1.9	301
tt0415348	1.9	300
tt17276470	1.6	300
tt0290475	1.7	299
tt9301884	1.8	299
tt0362579	1.9	298
tt11016222	1.9	297
tt3788098	1.8	295
tt2024351	1.9	294
tt24325460	1.6	293
tt0334193	1.0	292
tt12336548	1.8	292
tt0298250	1.8	291
tt1820524	1.2	289
tt0439575	1.6	289
tt4066210	1.4	288
tt15847776	1.8	285
tt13051974	1.8	284
tt14535614	1.1	284
tt12810612	1.5	281
tt1161405	1.5	279
tt21100454	1.5	278
tt0320597	1.8	276
tt5220078	1.9	276
tt10216812	1.4	275
tt2397425	1.6	274
tt6243472	1.2	273
tt0438883	1.6	273
tt0256345	1.5	273
tt7736042	1.9	271
tt3437164	1.3	271
tt4586136	1.8	270
tt15381618	1.4	269
tt30870001	1.7	269
tt15777808	1.8	267
tt0996489	1.6	267
tt0886666	1.9	267
tt27491085	1.8	266
tt0311422	1.7	266
tt0940506	1.4	265
tt13905634	1.1	265
tt1278330	1.2	264
tt8986874	1.7	263
tt0983209	1.1	263
tt1294731	1.9	263
tt1084947	1.7	260
tt1141662	1.6	260
tt7456544	1.9	259
tt8054606	1.8	258
tt1665744	1.5	258
tt3324598	1.4	257
tt0403718	1.7	257
tt0115544	1.7	256
tt0937353	1.7	256
tt1356543	1.7	255
tt2288129	1.9	255
tt32764883	1.4	254
tt0256044	1.5	254
tt4799698	1.0	254
tt3378372	1.9	253
tt18342318	1.8	251
tt5554948	1.8	251
tt9004516	1.4	251
tt10081402	1.8	249
tt0255988	1.5	249
tt1015682	1.1	248
tt19387356	1.5	246
tt0306063	1.7	246
tt6156136	1.9	246
tt2087937	1.7	246
tt3347944	1.9	245
tt5709892	1.4	245
tt3790296	1.4	244
tt0355103	1.8	244
tt33241354	1.3	243
tt0176868	1.2	243
tt5829304	1.0	243
tt0427938	1.3	242
tt0387075	1.9	241
tt1262128	1.1	241
tt5047510	1.7	239
tt0498017	1.3	239
tt6828736	1.9	235
tt0185800	1.5	235
tt15777810	1.9	233
tt15777822	1.9	233
tt0196964	1.9	233
tt0773269	1.5	233
tt0872299	1.4	233
tt0310315	1.7	233
tt21092242	1.1	232
tt0439534	1.6	232
tt0223190	1.6	231
tt12805618	1.6	231
tt4538632	1.5	231
tt0824229	1.5	229
tt2145597	1.9	228
tt12637626	1.9	227
tt12239316	1.3	227
tt2343171	1.1	227
tt8363908	1.6	226
tt1555187	1.8	226
tt12430040	1.8	224
tt0831872	1.8	223
tt2349098	1.3	222
tt4472100	1.6	222
tt5562100	1.6	221
tt1646208	1.7	221
tt5533664	1.5	221
tt0364119	1.4	220
tt9369332	1.9	220
tt0892864	1.5	216
tt2279571	1.5	215
tt10926356	1.6	215
tt0924182	1.6	215
tt0107954	1.9	214
tt12752158	1.3	213
tt1071824	1.3	212
tt24853192	1.0	212
tt10380308	1.4	211
tt6276118	1.4	210
tt2903902	1.2	210
tt1776979	1.4	209
tt6518878	1.8	209
tt7853278	1.6	209
tt14621038	1.9	208
tt17276580	1.6	208
tt0297619	1.9	208
tt5268558	1.4	208
tt6748034	1.4	206
tt2361237	1.6	206
tt2375567	1.9	206
tt0261537	1.9	205
tt1410268	1.8	205
tt1979305	1.9	205
tt7153312	1.2	205
tt8391152	1.5	204
tt0351307	1.1	202
tt1331065	1.2	202
tt9179424	1.1	202
tt11422212	1.8	201
tt31490881	1.7	201
tt9723642	1.9	201
tt31038420	1.3	201
tt0770794	1.4	201
tt26426069	1.5	200
tt1162585	1.2	200
tt2300437	1.5	200
tt0089894	1.7	200
tt2909482	1.3	199
tt1982725	1.3	199
tt7339930	1.6	199
tt10642850	1.0	198
tt0354267	1.5	198
tt11020184	1.3	198
tt0883361	1.9	198
tt15758234	1.6	198
tt2180295	1.9	197
tt14045468	1.9	197
tt0846092	1.8	196
tt3718062	1.2	196
tt14112996	1.5	195
tt1589989	1.7	194
tt7488536	1.8	194
tt2069882	1.7	193
tt9674196	1.2	193
tt4418718	1.2	192
tt1470822	1.2	192
tt4930624	1.9	192
tt28282670	1.0	192
tt0445025	1.9	192
tt12969650	1.9	192
tt0174503	1.9	191
tt14586500	1.0	191
tt0484069	1.9	191
tt0241059	1.4	191
tt3721070	1.9	191
tt0439814	1.6	191
tt21923666	1.9	191
tt0202458	1.9	190
tt1545453	1.8	190
tt7275258	1.2	190
tt0280349	1.2	190
tt2970322	1.5	190
tt4160422	1.1	189
tt21092244	1.1	189
tt2609822	1.9	189
tt10110872	1.5	189
tt2103222	1.2	189
tt28567651	1.6	188
tt25573976	1.9	188
tt10891586	1.9	187
tt13232730	1.1	186
tt0884106	1.0	186
tt1536019	1.8	186
tt32509193	1.8	186
tt12680102	1.8	186
tt11396562	1.4	185
tt6379730	1.7	184
tt13751478	1.6	184
tt2393902	1.8	183
tt1570367	1.4	182
tt1101236	1.2	182
tt15703844	1.2	182
tt0134149	1.5	182
tt0016184	1.8	182
tt14149876	1.4	181
tt5934788	1.9	180
tt13932420	1.3	179
tt1843957	1.4	179
tt4921196	1.9	179
tt2507538	1.4	178
tt5539186	1.5	178
tt6029216	1.9	178
tt0238967	1.5	177
tt1538949	1.3	177
tt6616622	1.6	177
tt0273669	1.1	177
tt0323463	1.6	177
tt3584360	1.8	177
tt0117930	1.8	177
tt1825772	1.8	176
tt12906778	1.9	176
tt1728226	1.9	176
tt6735290	1.6	176
tt11235994	1.8	176
tt3441366	1.9	176
tt3739664	1.4	176
tt0426315	1.8	176
tt2142117	1.6	176
tt2011926	1.2	175
tt1392266	1.0	174
tt0199036	1.5	174
tt0129358	1.8	174
tt3373410	1.1	173
tt0946424	1.5	173
tt7493824	1.6	173
tt4323364	1.9	173
tt8372864	1.6	173
tt11306878	1.1	172
tt7949178	1.4	172
tt9649326	1.9	171
tt4527400	1.4	171
tt0835025	1.3	171
tt5355524	1.4	171
tt0325857	1.8	170
tt0264388	1.5	170
tt1675300	1.8	170
tt9537090	1.5	170
tt2300783	1.6	169
tt1039405	1.2	169
tt2214751	1.7	169
tt2165529	1.9	169
tt0816243	1.1	169
tt2498756	1.0	169
tt1079967	1.9	169
tt14787768	1.8	169
tt1213860	1.1	168
tt0955364	1.1	168
tt0962475	1.1	168
tt1312132	1.7	168
tt1249412	1.7	168
tt0963591	1.1	167
tt5525360	1.6	167
tt1171037	1.6	167
tt0823688	1.0	167
tt5935432	1.4	167
tt12233468	1.3	166
tt11948718	1.7	165
tt13973500	1.8	165
tt6772820	1.2	165
tt4255252	1.7	165
tt9804652	1.1	165
tt0385483	1.4	165
tt2395183	1.9	165
tt13100256	1.5	165
tt8426838	1.4	165
tt0945502	1.9	165
tt11208026	1.6	164
tt11404888	1.0	164
tt11384278	1.0	164
tt11372756	1.0	164
tt17513846	1.8	164
tt0196378	1.6	164
tt2083123	1.8	164
tt11690172	1.5	163
tt1333491	1.2	163
tt1217595	1.6	163
tt1239450	1.3	162
tt0452721	1.7	162
tt3587202	1.9	162
tt0234507	1.1	162
tt0808438	1.7	161
tt13016162	1.8	161
tt5777826	1.2	161
tt0362843	1.5	161
tt3550770	1.5	161
tt1047512	1.1	161
tt1291153	1.6	160
tt2967094	1.8	160
tt1672166	1.6	160
tt12304094	1.6	160
tt1980134	1.4	160
tt1298585	1.2	159
tt14577188	1.1	159
tt11683858	1.4	159
tt21099922	1.8	159
tt13914112	1.2	159
tt20122424	1.7	158
tt23648776	1.7	158
tt10358892	1.5	158
tt1263175	1.8	158
tt11317196	1.5	158
tt8498198	1.8	157
tt0824737	1.9	157
tt0190271	1.6	157
tt4280842	1.8	157
tt6255780	1.6	157
tt1232823	1.7	157
tt5770950	1.9	157
tt6817296	1.8	157
tt0322025	1.4	156
tt2170994	1.7	156
tt2116976	1.7	156
tt1500647	1.0	156
tt1489024	1.9	156
tt1450584	1.3	156
tt13971350	1.7	156
tt10659288	1.6	155
tt0401487	1.6	155
tt9700904	1.8	155
tt4919390	1.2	155
tt20415048	1.8	155
tt10707118	1.8	153
tt2273075	1.3	153
tt1008956	1.7	153
tt0458509	1.9	153
tt6079110	1.0	153
tt1560616	1.4	153
tt0309422	1.0	153
tt0275319	1.8	152
tt21092248	1.3	152
tt14599756	1.7	152
tt0526026	1.7	152
tt1872215	1.0	152
tt2327854	1.1	152
tt13357820	1.0	152
tt0273411	1.5	152
tt1266124	1.9	152
tt2258399	1.5	152
tt0514030	1.9	152
tt13034098	1.3	151
tt14808660	1.6	151
tt0462592	1.4	151
tt6806888	1.2	151
tt3392294	1.6	151
tt4460504	1.9	151
tt0363565	1.5	151
tt13351670	1.6	151
tt11473912	1.6	150
tt12825094	1.6	150
tt14433858	1.1	150
tt14610622	1.1	150
tt6492056	1.9	149
tt2154974	1.8	149
tt14796802	1.0	149
tt14880560	1.3	149
tt13589546	1.8	149
tt2166216	1.2	148
tt14237666	1.0	148
tt1328983	1.7	148
tt0837158	1.3	148
tt7128006	1.2	147
tt2006371	1.6	147
tt14625722	1.0	147
tt1400163	1.2	147
tt11697992	1.1	146
tt5368216	1.9	146
tt14599208	1.0	146
tt1103259	1.7	146
tt15035518	1.2	146
tt0843808	1.5	146
tt10502120	1.3	146
tt6690472	1.5	146
tt14888810	1.2	146
tt13734992	1.1	145
tt0603329	1.5	145
tt1666348	1.1	145
tt4984690	1.5	145
tt8879926	1.7	145
tt0420809	1.5	145
tt0319080	1.4	144
tt11897224	1.6	144
tt14691824	1.0	144
tt14598772	1.0	144
tt9652272	1.2	144
tt0223194	1.6	144
tt18368278	1.5	144
tt26426072	1.2	144
tt6846112	1.2	143
tt14922018	1.1	143
tt3338352	1.5	143
tt1418935	1.3	143
tt6790668	1.3	143
tt0972880	1.9	143
tt3911254	1.7	143
tt1355208	1.7	143
tt1146279	1.5	142
tt0994921	1.4	142
tt8861710	1.2	142
tt1279092	1.9	142
tt1630109	1.0	142
tt0545751	1.9	142
tt6725006	1.4	142
tt0319017	1.4	142
tt8888120	1.3	141
tt0310348	1.5	141
tt0273533	1.4	141
tt14376842	1.1	141
tt21212064	1.0	141
tt5212806	1.2	140
tt0765183	1.1	140
tt2277274	1.7	140
tt0261474	1.8	140
tt0023440	1.6	139
tt11335652	1.3	139
tt1076985	1.6	139
tt14786434	1.0	139
tt7067752	1.0	139
tt0259811	1.7	139
tt4732410	1.5	139
tt0627565	1.0	139
tt8245498	1.5	139
tt1188667	1.1	139
tt0336311	1.4	139
tt0329744	1.9	139
tt5521710	1.1	138
tt3293566	1.9	138
tt0371884	1.6	138
tt9347806	1.4	138
tt0777200	1.7	138
tt8959742	1.9	138
tt22869636	1.5	138
tt0765178	1.3	138
tt14233506	1.0	138
tt0260188	1.4	138
tt1561295	1.1	138
tt2058498	1.3	137
tt9278160	1.0	137
tt1328931	1.4	137
tt6807236	1.0	137
tt0273756	1.8	137
tt0924521	1.3	137
tt4738892	1.6	136
tt7784186	1.7	136
tt7662492	1.9	136
tt4562402	1.0	136
tt21811220	1.4	136
tt2828408	1.2	136
tt7747076	1.0	136
tt0590824	1.5	136
tt0283564	1.9	136
tt3139774	1.9	136
tt1371462	1.7	135
tt0989272	1.3	135
tt2101313	1.2	135
tt0775514	1.5	135
tt0273652	1.3	135
tt13918642	1.5	135
tt21272948	1.7	134
tt1451528	1.1	134
tt8441950	1.4	134
tt2058840	1.0	134
tt6920328	1.0	134
tt5685166	1.0	134
tt13925360	1.7	134
tt8789580	1.1	133
tt2099725	1.2	133
tt0329198	1.4	133
tt4971648	1.5	133
tt13198458	1.8	133
tt1220913	1.3	133
tt0273774	1.8	133
tt4573148	1.7	132
tt1371466	1.4	132
tt1302366	1.0	132
tt0965477	1.5	132
tt1863530	1.8	132
tt1710740	1.2	132
tt0994936	1.2	132
tt11831198	1.0	132
tt1073525	1.9	131
tt0931901	1.4	131
tt0291274	1.6	131
tt15056320	1.1	131
tt0273515	1.8	131
tt13735774	1.1	131
tt14103118	1.2	131
tt5573630	1.0	131
tt2952198	1.2	130
tt1371465	1.1	130
tt1242748	1.5	130
tt12587340	1.4	130
tt1371464	1.1	130
tt1371463	1.1	130
tt13434692	1.5	130
