tconst	averageRating	numVotes
tt0074958	8.1	173701
tt0102138	8.0	172657
tt0072431	8.0	171491
tt0022100	8.3	171360
tt4179452	8.5	171352
tt0118694	8.1	170611
tt10366460	8.0	170089
tt0036775	8.3	169982
tt3205802	8.1	169890
tt2575988	8.5	169186
tt7657124	8.4	168478
tt1486217	8.6	168270
tt0047296	8.1	167685
tt0487831	8.5	166850
tt11691774	8.1	166142
tt9335498	8.6	166051
tt2431438	8.2	165047
tt5555260	8.7	162581
tt0118276	8.3	162487
tt0276919	8.0	160817
tt11737520	8.3	159701
tt8398600	8.4	156430
tt1474684	8.4	156364
tt0193676	8.8	155374
tt10698680	8.2	153364
tt0238784	8.2	153124
tt0248654	8.7	153020
tt7493974	8.0	152944
tt0214341	8.8	152417
tt3647998	8.3	151756
tt3526078	8.5	151289
tt0264235	8.8	151091
tt2632424	8.3	150951
tt0046250	8.0	149651
tt0310793	8.0	149576
tt0032976	8.1	149025
tt0934814	8.2	148613
tt1758429	8.5	147457
tt0079944	8.0	147276
tt5788792	8.7	145950
tt0212671	8.2	145198
tt1358522	8.2	145196
tt0213338	8.9	144213
tt1865718	8.9	143861
tt14403178	8.0	142637
tt7137906	8.8	141472
tt1695360	8.3	141241
tt0051201	8.4	141013
tt7016936	8.1	140961
tt0042192	8.2	140726
tt2631186	8.0	140263
tt13146488	8.3	140221
tt0070511	8.0	139976
tt13210838	8.0	139769
tt0092455	8.7	139318
tt0089881	8.2	138806
tt7049682	8.2	137174
tt0012349	8.2	137051
tt0096657	8.6	136910
tt14688458	8.1	136180
tt8110330	8.3	135437
tt0409591	8.4	134560
tt0040897	8.2	134129
tt7203552	8.2	133718
tt0055630	8.2	133666
tt0496424	8.3	133375
tt0374463	8.3	133312
tt2628232	8.2	133057
tt0060827	8.1	133004
tt0338564	8.0	132999
tt12343534	8.6	131361
tt10295212	8.3	130875
tt2249364	8.4	130363
tt23849204	8.8	130162
tt0203259	8.1	129888
tt1235099	8.0	129584
tt0053198	8.1	129453
tt2017109	8.4	129217
tt1628033	8.7	129121
tt5348176	8.3	126860
tt0056801	8.0	126799
tt1870479	8.6	126724
tt1637727	8.3	126009
tt10189514	8.7	125564
tt0458290	8.4	125528
tt0290978	8.5	125068
tt0087884	8.1	124250
tt7909970	8.3	123575
tt2649356	8.0	123504
tt0405508	8.1	123166
tt0031679	8.1	122983
tt14650074	8.8	122841
tt13991232	8.7	122464
tt2294189	8.1	122388
tt0169102	8.1	122103
tt1489428	8.6	121389
tt0015864	8.1	120342
tt0348914	8.6	119972
tt2188671	8.1	119073
tt6470478	8.0	118827
tt2234222	8.3	118720
tt8503618	8.3	118184
tt4849438	8.2	117971
tt2375692	8.2	117873
tt0050986	8.1	116886
tt1305826	8.6	116474
tt2699128	8.3	115871
tt1869454	8.0	115436
tt0097216	8.0	114894
tt0206512	8.2	114652
tt0025316	8.1	114318
tt2149175	8.4	113768
tt4301160	8.1	113569
tt8613070	8.1	113384
tt0092400	8.1	112672
tt0861739	8.0	112208
tt0491738	8.4	111925
tt0111495	8.1	111601
tt4270492	8.3	111381
tt0052311	8.0	111002
tt0401383	8.0	110911
tt5813916	8.2	110809
tt8267604	8.4	109352
tt1548850	8.2	108774
tt0118421	8.7	108699
tt7908628	8.6	107630
tt14164730	8.0	107036
tt5323662	8.1	106702
tt1399664	8.0	106159
tt6315640	8.2	105938
tt1954470	8.2	105538
tt8108198	8.2	105260
tt11337908	8.3	104974
tt15327088	8.2	104850
tt5189670	8.5	104090
tt2879552	8.1	103485
tt0118480	8.4	102949
tt5691552	8.0	102129
tt0091251	8.4	101854
tt0032551	8.1	101487
tt0072500	8.8	101487
tt0808417	8.0	101179
tt9544034	8.7	100975
tt7838252	8.2	100854
tt0156887	8.0	100600
tt3863552	8.1	100361
tt0048424	8.0	100122
tt0117666	8.0	99928
tt2788432	8.4	99758
tt0367110	8.2	99752
tt0017925	8.1	99718
tt0166896	8.0	99225
tt0109424	8.0	99028
tt5114356	8.1	98743
tt4430212	8.2	97586
tt0106004	8.2	97251
tt3530232	8.8	97073
tt9059760	8.4	96691
tt1220617	8.4	95855
tt0154420	8.0	95195
tt2249007	8.3	94829
tt8714904	8.3	94829
tt0840196	8.2	94714
tt0060028	8.4	94693
tt1561755	8.2	94617
tt0312172	8.1	94610
tt0476735	8.2	94429
tt6077448	8.5	94047
tt9815454	8.0	94039
tt0112130	8.8	93953
tt4288182	8.6	90591
tt0044741	8.3	90006
tt0121220	8.8	89992
tt0286486	8.7	89962
tt0112159	8.5	89856
tt0374887	8.1	89852
tt11555492	8.1	89790
tt2082197	8.1	88056
tt1555149	8.0	87841
tt1562872	8.2	87827
tt0374546	8.0	87645
tt0200276	8.9	87560
tt6473300	8.4	87547
tt12590266	8.3	87423
tt0055031	8.3	87229
tt5712554	8.7	87095
tt0084503	8.0	86465
tt0871510	8.1	85934
tt0369702	8.0	85923
tt3502248	8.5	85600
tt5626028	8.3	84271
tt1442462	8.4	84254
tt0994314	8.7	83999
tt5875444	8.2	83800
tt0056217	8.1	83798
tt6517102	8.3	83463
tt1280558	8.1	83069
tt1492966	8.5	82817
tt0758790	8.1	82527
tt7587890	8.0	82498
tt0118849	8.2	82460
tt10554232	8.1	81953
tt10233448	8.8	81807
tt9174558	8.6	81660
tt0314979	8.5	81343
tt5516154	8.2	81302
tt4189022	8.4	81145
tt0061184	8.0	81097
tt2189461	8.0	80037
tt0810788	8.0	80016
tt1645089	8.2	79986
tt10638036	8.6	79832
tt0063929	8.8	79629
tt0053779	8.0	79410
tt0421357	8.5	79296
tt7775622	8.1	79243
tt0412253	8.4	79030
tt16358384	8.0	78903
tt0112870	8.0	78372
tt11198334	8.7	78305
tt1733785	8.6	78191
tt4093826	8.5	77946
tt1424432	8.5	77643
tt11032374	8.2	77640
tt13309742	8.7	77627
tt0386032	8.0	77089
tt9179430	8.3	77076
tt4635276	8.2	76827
tt1910272	8.8	76682
tt0292490	8.1	76651
tt12411074	8.0	74712
tt15677150	8.0	74423
tt3718778	8.8	73869
tt0242519	8.2	73862
tt8291224	8.2	73818
tt0758745	8.7	73717
tt2125608	8.2	73638
tt2545118	8.1	73520
tt7772588	8.1	73458
tt2356180	8.2	73249
tt0052561	8.0	73076
tt0353049	8.8	73042
tt0116231	8.1	73008
tt0434665	8.2	72700
tt0374455	8.1	72632
tt2303687	8.7	72330
tt0106145	8.1	72323
tt0056058	8.6	71935
tt0036868	8.1	71902
tt20850406	8.5	71391
tt0010323	8.0	71385
tt0046438	8.1	70353
tt0046911	8.1	70254
tt0120731	8.0	70028
tt4169250	8.0	69767
tt0053221	8.0	69299
tt5421602	8.6	69287
tt14500890	8.4	69250
tt1569923	8.0	69095
tt3322420	8.1	68909
tt0020629	8.1	68599
tt0088509	8.5	68200
tt0083922	8.1	68140
tt4538072	8.5	68024
tt0384116	8.0	67875
tt0387764	8.7	67865
tt0046268	8.1	67826
tt0047528	8.0	67269
tt0058946	8.1	67079
tt8690918	8.1	66971
tt11912196	8.5	66934
tt0169858	8.1	66842
tt0863046	8.5	66813
tt1821480	8.1	66698
tt27048168	8.8	66612
tt2283748	8.1	66581
tt2261391	8.0	66467
tt3428912	8.5	66437
tt5651844	8.0	66424
tt0280249	8.5	66389
tt9680440	8.1	65921
tt2089050	8.5	65906
tt11337862	8.0	65734
tt1759761	8.4	65691
tt12888462	8.1	65530
tt9052870	8.3	65461
tt5497778	8.3	65305
tt0866442	8.2	65212
tt0068098	8.5	65083
tt5618256	8.1	64673
tt11318602	8.0	64104
tt1865505	8.0	64051
tt8239946	8.2	64036
tt2089049	8.0	63846
tt7120662	8.5	63835
tt11198338	8.7	63594
tt0083399	8.0	63365
tt3487382	8.2	63243
tt0056687	8.0	63160
tt3472226	8.0	62950
tt3612616	8.0	62797
tt13616990	8.4	62729
tt0262150	8.4	62489
tt11198336	8.3	62339
tt0019254	8.1	62136
tt0114787	8.0	61854
tt17491088	8.0	61668
tt12327578	8.3	61451
tt5710978	8.7	61429
tt5249462	8.4	61274
tt1710308	8.5	61199
tt0445114	8.3	61048
tt0278238	8.5	61028
tt1185616	8.0	60961
tt2820466	8.1	60883
tt5710974	8.3	60854
tt2930604	8.1	60660
tt0995832	8.4	60418
tt0925266	8.4	60049
tt0062229	8.0	59884
tt2377938	8.0	59854
tt0060345	8.3	59815
tt1344204	8.3	59738
tt9263550	8.7	59652
tt0073707	8.1	59531
tt0852863	8.1	59021
tt0015324	8.2	58626
tt4047038	8.2	58503
tt1480055	8.9	58483
tt4044364	8.0	58469
tt3390572	8.0	58469
tt0187664	8.5	58330
tt3609352	8.2	58117
tt0108598	8.3	58092
tt18335752	8.3	58003
tt0318871	8.7	57898
tt14659496	8.8	57842
tt5709230	8.4	57815
tt2166834	8.3	57793
tt0060107	8.0	57789
tt0096548	8.8	57654
tt10431500	8.2	57074
tt0000417	8.1	56982
tt0423731	8.5	56933
tt0118843	8.0	56913
tt1610527	8.1	56868
tt0050613	8.0	56841
tt1699748	8.3	56584
tt6611916	8.3	56469
tt5654088	8.5	56434
tt2235759	8.1	56409
tt2758880	8.0	56320
tt2576852	8.0	55826
tt0109117	8.0	55781
tt14544192	8.6	55680
tt1069238	8.0	55551
tt4687880	8.1	55452
tt0057565	8.4	55405
tt0383126	8.3	55238
tt11712058	8.2	55224
tt2542420	8.0	54887
tt5709242	8.0	54476
tt0018455	8.1	54420
tt4299972	8.6	54173
tt2290780	8.0	54080
tt11198342	8.8	53840
tt3281796	8.1	53660
tt0072562	8.0	53533
tt0070510	8.1	53470
tt0094525	8.6	53375
tt2937900	8.5	53263
tt0067328	8.0	53247
tt11198340	8.4	53218
tt22014226	8.1	52983
tt0275137	8.5	52839
tt1480684	8.2	52602
tt8289930	8.5	52544
tt0050783	8.1	52538
tt0220880	8.3	52410
tt2384811	8.4	52127
tt0290988	8.5	52032
tt7060344	8.3	51949
tt1313104	8.4	51793
tt3358020	8.3	51710
tt6148156	8.2	51508
tt0074896	8.1	51490
tt5770786	8.0	51456
tt16283804	8.1	51310
tt5058700	8.6	51295
tt7817340	8.0	51265
tt0103584	8.4	51054
tt0293715	8.0	50997
tt0456144	8.0	50976
tt0402711	8.5	50719
tt2140203	8.1	50623
tt0088484	8.6	50572
tt1166827	8.1	50545
tt11016042	8.1	50435
tt5655178	8.8	49704
tt2887954	8.0	49656
tt2991224	8.1	49589
tt5775854	8.7	49437
tt8788458	8.2	49294
tt0434706	8.7	49179
tt6317068	8.2	49038
tt5571734	8.1	48996
tt5897304	8.6	48947
tt8634332	8.1	48904
tt5709236	8.4	48868
tt0088526	8.2	48582
tt0067093	8.0	48554
tt0115147	8.3	48471
tt22074164	8.2	48207
tt0237123	8.6	48175
tt3655448	8.3	48131
tt0117589	8.0	48118
tt10280296	8.3	48063
tt15477488	8.3	48033
tt26548265	8.5	47959
tt1639426	8.1	47816
tt16116174	8.0	47764
tt0092324	8.6	47686
tt11198346	8.0	47510
tt0319969	8.4	47355
tt0105958	8.1	47140
tt5743796	8.4	47072
tt1598754	8.3	46989
tt0163507	8.5	46945
tt2100976	8.6	46909
tt2375559	8.0	46769
tt2805096	8.1	46751
tt1641384	8.6	46577
tt15501640	8.2	46401
tt11198352	8.7	45952
tt14664414	8.2	45607
tt2049116	8.6	45420
tt11815682	8.2	45344
tt3658014	8.4	45284
tt0037558	8.0	45137
tt10850932	8.7	45041
tt3417422	8.3	44788
tt5574490	8.2	44760
tt7255502	8.2	44752
tt0059026	8.3	44644
tt6316138	8.2	44574
tt0111958	8.7	44545
tt1227926	8.4	44413
tt0348913	8.1	44367
tt0035446	8.1	44358
tt20256528	8.2	44341
tt9900782	8.4	44129
tt0112691	8.1	43892
tt1668746	8.6	43858
tt2452242	8.1	43655
tt6298000	8.8	43634
tt1942683	8.4	43591
tt0140888	8.0	43446
tt13706018	8.3	43389
tt1466074	8.3	43384
tt0051808	8.1	43025
tt11247158	8.4	42567
tt4283074	8.3	42448
tt21626284	8.4	42396
tt0085809	8.2	42352
tt13111040	8.6	42186
tt7661390	8.0	42048
tt13911628	8.2	41960
tt4326894	8.0	41912
tt1830379	8.4	41805
tt0056443	8.0	41768
tt12361178	8.4	41767
tt1152758	8.5	41680
tt2712740	8.0	41652
tt0039689	8.0	41640
tt0084988	8.0	41624
tt1829962	8.5	41498
tt7466810	8.7	41481
tt0094582	8.4	41457
tt5011816	8.0	41446
tt0103767	8.5	41412
tt4257858	8.0	41394
tt2375605	8.2	41377
tt0386064	8.0	41339
tt1615919	8.1	41298
tt3061046	8.2	41092
tt0187636	8.3	40920
tt1836037	8.3	40841
tt0056111	8.0	40625
tt0041546	8.0	40160
tt0056751	8.4	40120
tt0040725	8.1	40097
tt2297757	8.9	39999
tt0043338	8.1	39816
tt3895150	8.5	39811
tt5198068	8.0	39810
tt4406178	8.0	39809
tt8749198	8.1	39561
tt4131606	8.6	39554
tt1829963	8.6	39488
tt0083946	8.0	39470
tt5288312	8.6	39462
tt0028950	8.1	39387
tt0270053	8.0	39384
tt0458254	8.4	39268
tt0033045	8.0	39242
tt8633462	8.0	39234
tt0048473	8.2	39217
tt4565380	8.3	39066
tt21912342	8.2	38994
tt4934950	8.1	38959
tt7905466	8.2	38953
tt4283054	8.3	38929
tt3398540	8.7	38835
tt7658402	8.4	38792
tt0802999	8.9	38758
tt0077711	8.1	38731
tt7019842	8.5	38697
tt2187153	8.1	38610
tt11609042	8.1	38609
tt0379557	8.0	38497
tt1837864	8.9	38488
tt0770802	8.4	38474
tt1534360	8.7	38374
tt1620933	8.2	38311
tt4573394	8.1	38302
tt13586908	8.6	38301
tt4283060	8.5	38151
tt11854694	8.6	38063
tt5895028	8.2	38021
tt1416765	8.3	37972
tt0058536	8.0	37922
tt0923752	8.0	37789
tt9140342	8.6	37760
tt13605712	8.9	37758
tt0094535	8.4	37709
tt14218830	8.2	37643
tt1073507	8.2	37630
tt0056119	8.2	37627
tt7441658	8.2	37585
tt2359704	8.5	37562
tt10324144	8.1	37544
tt20723374	8.2	37533
tt4644488	8.3	37447
tt0472027	8.4	37407
tt14524712	8.1	37354
tt15469618	8.3	37294
tt0048021	8.1	37291
tt0096684	8.2	37098
tt12451520	8.6	37090
tt9244578	8.0	36885
tt3636060	8.3	36840
tt6873658	8.0	36781
tt0373732	8.5	36746
tt0092593	8.0	36645
tt0018773	8.1	36545
tt0051036	8.0	36523
tt0375611	8.1	36506
tt1971833	8.6	36496
tt0042041	8.1	36420
tt2578560	8.4	36395
tt0112175	8.4	36365
tt3845232	8.0	36344
tt27179981	8.8	36259
tt8108268	8.1	36180
tt15333594	8.5	36118
tt0053488	8.6	36112
tt16026746	8.8	36101
tt0056732	8.0	36059
tt2616280	8.1	36048
tt7768848	8.1	35961
tt4057372	8.3	35952
tt2543312	8.4	35927
tt0101640	8.1	35839
tt0066763	8.1	35738
tt1171701	8.0	35719
tt2388725	8.2	35714
tt0092345	8.0	35590
tt0874936	8.3	35577
tt3658012	8.3	35558
tt0417349	8.6	35538
tt2178782	8.6	35476
tt2972426	8.7	35438
tt9095424	8.6	35339
tt0105946	8.4	35148
tt1064899	8.0	35059
tt13971296	8.9	35033
tt11989890	8.9	34897
tt2085238	8.9	34809
tt3866846	8.8	34746
tt1702042	8.3	34661
tt2069318	8.3	34594
tt10161330	8.6	34507
tt14152756	8.1	34507
tt0248808	8.0	34435
tt9477520	8.4	34382
tt2701582	8.6	34377
tt2178788	8.9	34331
tt2070135	8.7	34194
tt2972428	8.7	34167
tt6439752	8.4	34145
tt0071411	8.2	34102
tt1665071	8.9	34059
tt0106332	8.1	33977
tt0380136	8.6	33945
tt1492179	8.1	33889
tt1054724	8.6	33884
tt0081834	8.8	33871
tt7472896	8.7	33845
tt2085239	8.8	33837
tt8694364	8.3	33777
tt2178812	8.7	33736
tt27133251	8.2	33638
tt7562112	8.6	33586
tt1453159	8.0	33538
tt6877772	8.1	33533
tt0830361	8.1	33469
tt3060856	8.6	33438
tt2178806	8.9	33432
tt1795096	8.8	33424
tt2074658	8.6	33388
tt2085240	8.6	33379
tt0053946	8.1	33353
tt5853176	8.3	33235
tt2069319	8.6	33234
tt6586318	8.0	33213
tt2178802	8.7	33200
tt0478942	8.4	33163
tt1883092	8.4	33137
tt1278469	8.2	33111
tt0097223	8.1	33053
tt7927936	8.8	32989
tt9851854	8.1	32851
tt2178772	8.5	32805
tt1054725	8.7	32786
tt2178814	8.6	32743
tt9054904	8.3	32699
tt3766376	8.0	32621
tt4998350	8.1	32560
tt3866840	8.5	32374
tt3846626	8.3	32346
tt1983079	8.6	32338
tt5613056	8.3	32327
